chi_0,chi
-72.07721,NaN
-72.05721,NaN
-72.03720,NaN
-72.01720,NaN
-71.99720,NaN
-71.97720,NaN
-71.95720,NaN
-71.93719,NaN
-71.91719,NaN
-71.89719,NaN
-71.87719,NaN
-71.85719,NaN
-71.83718,NaN
-71.81718,NaN
-71.79718,NaN
-71.77718,NaN
-71.75718,NaN
-71.73717,NaN
-71.71717,NaN
-71.69717,NaN
-71.67717,NaN
-71.65717,NaN
-71.63716,NaN
-71.61716,NaN
-71.59716,NaN
-71.57716,NaN
-71.55716,NaN
-71.53716,NaN
-71.51715,NaN
-71.49715,NaN
-71.47715,NaN
-71.45715,NaN
-71.43715,NaN
-71.41714,NaN
-71.39714,NaN
-71.37714,NaN
-71.35714,NaN
-71.33714,NaN
-71.31713,NaN
-71.29713,NaN
-71.27713,NaN
-71.25713,NaN
-71.23712,NaN
-71.21712,NaN
-71.19712,NaN
-71.17712,NaN
-71.15712,NaN
-71.13712,NaN
-71.11711,NaN
-71.09711,NaN
-71.07711,NaN
-71.05711,NaN
-71.03711,NaN
-71.01711,NaN
-70.99710,NaN
-70.97710,NaN
-70.95709,NaN
-70.93710,NaN
-70.91709,NaN
-70.89709,NaN
-70.87709,NaN
-70.85709,NaN
-70.83708,NaN
-70.81709,NaN
-70.79708,NaN
-70.77708,NaN
-70.75708,NaN
-70.73708,NaN
-70.71707,NaN
-70.69707,NaN
-70.67707,NaN
-70.65707,NaN
-70.63707,NaN
-70.61707,NaN
-70.59706,NaN
-70.57706,NaN
-70.55705,NaN
-70.53706,NaN
-70.51705,NaN
-70.49706,NaN
-70.47705,NaN
-70.45705,NaN
-70.43704,NaN
-70.41704,NaN
-70.39704,NaN
-70.37704,NaN
-70.35704,NaN
-70.33704,NaN
-70.31703,NaN
-70.29703,NaN
-70.27702,NaN
-70.25703,NaN
-70.23702,NaN
-70.21703,NaN
-70.19702,NaN
-70.17702,NaN
-70.15701,NaN
-70.13702,NaN
-70.11701,NaN
-70.09701,NaN
-70.07701,NaN
-70.05701,NaN
-70.03700,NaN
-70.01700,NaN
-69.99700,NaN
-69.97700,NaN
-69.95700,NaN
-69.93700,NaN
-69.91699,NaN
-69.89699,NaN
-69.87698,NaN
-69.85699,NaN
-69.83698,NaN
-69.81699,NaN
-69.79698,NaN
-69.77698,NaN
-69.75697,NaN
-69.73697,NaN
-69.71697,NaN
-69.69697,NaN
-69.67697,NaN
-69.65697,NaN
-69.63696,NaN
-69.61696,NaN
-69.59696,NaN
-69.57696,NaN
-69.55695,NaN
-69.53696,NaN
-69.51695,NaN
-69.49695,NaN
-69.47694,NaN
-69.45695,NaN
-69.43694,NaN
-69.41694,NaN
-69.39694,NaN
-69.37694,NaN
-69.35693,NaN
-69.33693,NaN
-69.31693,NaN
-69.29693,NaN
-69.27693,NaN
-69.25693,NaN
-69.23692,NaN
-69.21692,NaN
-69.19691,NaN
-69.17692,NaN
-69.15691,NaN
-69.13692,NaN
-69.11691,NaN
-69.09691,NaN
-69.07690,NaN
-69.05690,NaN
-69.03690,NaN
-69.01690,NaN
-68.99690,NaN
-68.97690,NaN
-68.95689,NaN
-68.93689,NaN
-68.91689,NaN
-68.89689,NaN
-68.87688,NaN
-68.85689,NaN
-68.83688,NaN
-68.81688,NaN
-68.79688,NaN
-68.77688,NaN
-68.75687,NaN
-68.73688,NaN
-68.71687,NaN
-68.69687,NaN
-68.67686,NaN
-68.65686,NaN
-68.63686,NaN
-68.61686,NaN
-68.59686,NaN
-68.57686,NaN
-68.55685,NaN
-68.53685,NaN
-68.51685,NaN
-68.49685,NaN
-68.47684,NaN
-68.45685,NaN
-68.43684,NaN
-68.41684,NaN
-68.39684,NaN
-68.37684,NaN
-68.35683,NaN
-68.33683,NaN
-68.31683,NaN
-68.29683,NaN
-68.27682,NaN
-68.25682,NaN
-68.23682,NaN
-68.21682,NaN
-68.19682,NaN
-68.17682,NaN
-68.15681,NaN
-68.13681,NaN
-68.11681,NaN
-68.09681,NaN
-68.07681,NaN
-68.05681,NaN
-68.03680,NaN
-68.01680,NaN
-67.99680,NaN
-67.97679,NaN
-67.95679,NaN
-67.93680,NaN
-67.91679,NaN
-67.89679,NaN
-67.87679,NaN
-67.85678,NaN
-67.83678,NaN
-67.81678,NaN
-67.79678,NaN
-67.77678,NaN
-67.75677,NaN
-67.73677,NaN
-67.71677,NaN
-67.69677,NaN
-67.67677,NaN
-67.65677,NaN
-67.63676,NaN
-67.61676,NaN
-67.59676,NaN
-67.57675,NaN
-67.55676,NaN
-67.53676,NaN
-67.51675,NaN
-67.49675,NaN
-67.47675,NaN
-67.45674,NaN
-67.43674,NaN
-67.41675,NaN
-67.39674,NaN
-67.37674,NaN
-67.35674,NaN
-67.33673,NaN
-67.31673,NaN
-67.29673,NaN
-67.27673,NaN
-67.25673,NaN
-67.23672,NaN
-67.21672,NaN
-67.19672,NaN
-67.17671,NaN
-67.15672,NaN
-67.13672,NaN
-67.11671,NaN
-67.09671,NaN
-67.07671,NaN
-67.05670,NaN
-67.03671,NaN
-67.01671,NaN
-66.99670,NaN
-66.97670,NaN
-66.95670,NaN
-66.93669,NaN
-66.91669,NaN
-66.89669,NaN
-66.87669,NaN
-66.85669,NaN
-66.83669,NaN
-66.81668,NaN
-66.79668,NaN
-66.77667,NaN
-66.75668,NaN
-66.73668,NaN
-66.71667,NaN
-66.69667,NaN
-66.67667,NaN
-66.65666,NaN
-66.63667,NaN
-66.61666,NaN
-66.59666,NaN
-66.57666,NaN
-66.55666,NaN
-66.53665,NaN
-66.51665,NaN
-66.49665,NaN
-66.47665,NaN
-66.45665,NaN
-66.43665,NaN
-66.41664,NaN
-66.39664,NaN
-66.37664,NaN
-66.35664,NaN
-66.33664,NaN
-66.31664,NaN
-66.29663,NaN
-66.27663,NaN
-66.25662,NaN
-66.23663,NaN
-66.21662,NaN
-66.19662,NaN
-66.17662,NaN
-66.15662,NaN
-66.13661,NaN
-66.11661,NaN
-66.09661,NaN
-66.07661,NaN
-66.05661,NaN
-66.03661,NaN
-66.01660,NaN
-65.99660,NaN
-65.97660,NaN
-65.95660,NaN
-65.93659,NaN
-65.91660,NaN
-65.89659,NaN
-65.87659,NaN
-65.85658,NaN
-65.83659,NaN
-65.81658,NaN
-65.79659,NaN
-65.77658,NaN
-65.75658,NaN
-65.73657,NaN
-65.71657,NaN
-65.69657,NaN
-65.67657,NaN
-65.65657,NaN
-65.63657,NaN
-65.61656,NaN
-65.59656,NaN
-65.57655,NaN
-65.55656,NaN
-65.53655,NaN
-65.51656,NaN
-65.49655,NaN
-65.47655,NaN
-65.45654,NaN
-65.43655,NaN
-65.41654,NaN
-65.39654,NaN
-65.37654,NaN
-65.35654,NaN
-65.33653,NaN
-65.31653,NaN
-65.29653,NaN
-65.27653,NaN
-65.25653,NaN
-65.23653,NaN
-65.21652,NaN
-65.19652,NaN
-65.17651,NaN
-65.15652,NaN
-65.13651,NaN
-65.11652,NaN
-65.09651,NaN
-65.07651,NaN
-65.05650,NaN
-65.03650,NaN
-65.01650,NaN
-64.99650,NaN
-64.97650,NaN
-64.95650,NaN
-64.93649,NaN
-64.91649,NaN
-64.89648,NaN
-64.87649,NaN
-64.85648,NaN
-64.83649,NaN
-64.81648,NaN
-64.79648,NaN
-64.77647,NaN
-64.75648,NaN
-64.73647,NaN
-64.71647,NaN
-64.69647,NaN
-64.67647,NaN
-64.65646,NaN
-64.63646,NaN
-64.61646,NaN
-64.59646,NaN
-64.57646,NaN
-64.55646,NaN
-64.53645,NaN
-64.51645,NaN
-64.49644,NaN
-64.47645,NaN
-64.45644,NaN
-64.43645,NaN
-64.41644,NaN
-64.39644,NaN
-64.37643,NaN
-64.35643,NaN
-64.33643,NaN
-64.31643,NaN
-64.29643,NaN
-64.27643,NaN
-64.25642,NaN
-64.23642,NaN
-64.21642,NaN
-64.19642,NaN
-64.17641,NaN
-64.15642,NaN
-64.13641,NaN
-64.11641,NaN
-64.09641,NaN
-64.07641,NaN
-64.05640,NaN
-64.03641,NaN
-64.01640,NaN
-63.99640,NaN
-63.97640,NaN
-63.95639,NaN
-63.93639,NaN
-63.91639,NaN
-63.89639,NaN
-63.87639,NaN
-63.85638,NaN
-63.83638,NaN
-63.81638,NaN
-63.79638,NaN
-63.77638,NaN
-63.75638,NaN
-63.73637,NaN
-63.71637,NaN
-63.69637,NaN
-63.67636,NaN
-63.65636,NaN
-63.63636,NaN
-63.61636,NaN
-63.59636,NaN
-63.57636,NaN
-63.55635,NaN
-63.53635,NaN
-63.51635,NaN
-63.49635,NaN
-63.47635,NaN
-63.45634,NaN
-63.43634,NaN
-63.41634,NaN
-63.39634,NaN
-63.37634,NaN
-63.35634,NaN
-63.33633,NaN
-63.31633,NaN
-63.29633,NaN
-63.27633,NaN
-63.25632,NaN
-63.23632,NaN
-63.21632,NaN
-63.19632,NaN
-63.17632,NaN
-63.15631,NaN
-63.13631,NaN
-63.11631,NaN
-63.09631,NaN
-63.07631,NaN
-63.05630,NaN
-63.03630,NaN
-63.01630,NaN
-62.99630,NaN
-62.97630,NaN
-62.95630,NaN
-62.93629,NaN
-62.91629,NaN
-62.89629,NaN
-62.87629,NaN
-62.85629,NaN
-62.83628,NaN
-62.81628,NaN
-62.79628,NaN
-62.77628,NaN
-62.75628,NaN
-62.73627,NaN
-62.71627,NaN
-62.69627,NaN
-62.67627,NaN
-62.65627,NaN
-62.63626,NaN
-62.61626,NaN
-62.59626,NaN
-62.57626,NaN
-62.55626,NaN
-62.53625,NaN
-62.51625,NaN
-62.49625,NaN
-62.47625,NaN
-62.45625,NaN
-62.43624,NaN
-62.41624,NaN
-62.39624,NaN
-62.37624,NaN
-62.35624,NaN
-62.33624,NaN
-62.31623,NaN
-62.29623,NaN
-62.27623,NaN
-62.25623,NaN
-62.23622,NaN
-62.21622,NaN
-62.19622,NaN
-62.17622,NaN
-62.15622,NaN
-62.13622,NaN
-62.11621,NaN
-62.09621,NaN
-62.07621,NaN
-62.05621,NaN
-62.03621,NaN
-62.01620,NaN
-61.99620,NaN
-61.97620,NaN
-61.95620,NaN
-61.93620,NaN
-61.91619,NaN
-61.89619,NaN
-61.87619,NaN
-61.85619,NaN
-61.83618,NaN
-61.81618,NaN
-61.79618,NaN
-61.77618,NaN
-61.75618,NaN
-61.73617,NaN
-61.71617,NaN
-61.69617,NaN
-61.67617,NaN
-61.65617,NaN
-61.63617,NaN
-61.61616,NaN
-61.59616,NaN
-61.57616,NaN
-61.55616,NaN
-61.53616,NaN
-61.51615,NaN
-61.49615,NaN
-61.47615,NaN
-61.45615,NaN
-61.43614,NaN
-61.41614,NaN
-61.39614,NaN
-61.37614,NaN
-61.35614,NaN
-61.33613,NaN
-61.31613,NaN
-61.29613,NaN
-61.27613,NaN
-61.25613,NaN
-61.23612,NaN
-61.21612,NaN
-61.19612,NaN
-61.17612,NaN
-61.15612,NaN
-61.13612,NaN
-61.11611,NaN
-61.09611,NaN
-61.07611,NaN
-61.05610,NaN
-61.03610,NaN
-61.01610,NaN
-60.99610,NaN
-60.97610,NaN
-60.95610,NaN
-60.93609,NaN
-60.91609,NaN
-60.89609,NaN
-60.87609,NaN
-60.85609,NaN
-60.83608,NaN
-60.81608,NaN
-60.79608,NaN
-60.77608,NaN
-60.75608,NaN
-60.73608,NaN
-60.71607,NaN
-60.69607,NaN
-60.67607,NaN
-60.65606,NaN
-60.63606,NaN
-60.61606,NaN
-60.59606,NaN
-60.57606,NaN
-60.55606,NaN
-60.53605,NaN
-60.51605,NaN
-60.49605,NaN
-60.47605,NaN
-60.45605,NaN
-60.43604,NaN
-60.41604,NaN
-60.39604,NaN
-60.37604,NaN
-60.35604,NaN
-60.33603,NaN
-60.31603,NaN
-60.29603,NaN
-60.27603,NaN
-60.25602,NaN
-60.23602,NaN
-60.21602,NaN
-60.19602,NaN
-60.17602,NaN
-60.15601,NaN
-60.13601,NaN
-60.11601,NaN
-60.09601,NaN
-60.07601,NaN
-60.05601,NaN
-60.03600,NaN
-60.01600,NaN
-59.99600,NaN
-59.97600,NaN
-59.95600,NaN
-59.93599,NaN
-59.91599,NaN
-59.89599,NaN
-59.87599,NaN
-59.85599,NaN
-59.83598,NaN
-59.81598,NaN
-59.79598,NaN
-59.77598,NaN
-59.75597,NaN
-59.73597,NaN
-59.71597,NaN
-59.69597,NaN
-59.67597,NaN
-59.65596,NaN
-59.63596,NaN
-59.61596,NaN
-59.59596,NaN
-59.57596,NaN
-59.55596,NaN
-59.53595,NaN
-59.51595,NaN
-59.49595,NaN
-59.47594,NaN
-59.45595,NaN
-59.43594,NaN
-59.41594,NaN
-59.39594,NaN
-59.37594,NaN
-59.35593,NaN
-59.33593,NaN
-59.31593,NaN
-59.29593,NaN
-59.27593,NaN
-59.25592,NaN
-59.23592,NaN
-59.21592,NaN
-59.19592,NaN
-59.17592,NaN
-59.15591,NaN
-59.13591,NaN
-59.11591,NaN
-59.09591,NaN
-59.07591,NaN
-59.05591,NaN
-59.03590,NaN
-59.01590,NaN
-58.99590,NaN
-58.97589,NaN
-58.95589,NaN
-58.93589,NaN
-58.91589,NaN
-58.89589,NaN
-58.87589,NaN
-58.85588,NaN
-58.83588,NaN
-58.81588,NaN
-58.79588,NaN
-58.77588,NaN
-58.75587,NaN
-58.73587,NaN
-58.71587,NaN
-58.69587,NaN
-58.67587,NaN
-58.65587,NaN
-58.63586,NaN
-58.61586,NaN
-58.59586,NaN
-58.57586,NaN
-58.55585,NaN
-58.53585,NaN
-58.51585,NaN
-58.49585,NaN
-58.47585,NaN
-58.45584,NaN
-58.43584,NaN
-58.41584,NaN
-58.39584,NaN
-58.37584,NaN
-58.35583,NaN
-58.33583,NaN
-58.31583,NaN
-58.29583,NaN
-58.27583,NaN
-58.25583,NaN
-58.23582,NaN
-58.21582,NaN
-58.19582,NaN
-58.17582,NaN
-58.15582,NaN
-58.13581,NaN
-58.11581,NaN
-58.09581,NaN
-58.07581,NaN
-58.05581,NaN
-58.03580,NaN
-58.01580,NaN
-57.99580,NaN
-57.97580,NaN
-57.95580,NaN
-57.93579,NaN
-57.91579,NaN
-57.89579,NaN
-57.87579,NaN
-57.85579,NaN
-57.83578,NaN
-57.81578,NaN
-57.79578,NaN
-57.77578,NaN
-57.75578,NaN
-57.73577,NaN
-57.71577,NaN
-57.69577,NaN
-57.67577,NaN
-57.65577,NaN
-57.63577,NaN
-57.61576,NaN
-57.59576,NaN
-57.57576,NaN
-57.55576,NaN
-57.53575,NaN
-57.51575,NaN
-57.49575,NaN
-57.47575,NaN
-57.45575,NaN
-57.43575,NaN
-57.41574,NaN
-57.39574,NaN
-57.37574,NaN
-57.35574,NaN
-57.33574,NaN
-57.31573,NaN
-57.29573,NaN
-57.27573,NaN
-57.25573,NaN
-57.23573,NaN
-57.21572,NaN
-57.19572,NaN
-57.17572,NaN
-57.15572,NaN
-57.13571,NaN
-57.11571,NaN
-57.09571,NaN
-57.07571,NaN
-57.05571,NaN
-57.03570,NaN
-57.01570,NaN
-56.99570,NaN
-56.97570,NaN
-56.95570,NaN
-56.93570,NaN
-56.91569,NaN
-56.89569,NaN
-56.87569,NaN
-56.85569,NaN
-56.83569,NaN
-56.81568,NaN
-56.79568,NaN
-56.77568,NaN
-56.75568,NaN
-56.73567,NaN
-56.71567,NaN
-56.69567,NaN
-56.67567,NaN
-56.65567,NaN
-56.63566,NaN
-56.61566,NaN
-56.59566,NaN
-56.57566,NaN
-56.55566,NaN
-56.53565,NaN
-56.51565,NaN
-56.49565,NaN
-56.47565,NaN
-56.45565,NaN
-56.43565,NaN
-56.41564,NaN
-56.39564,NaN
-56.37564,NaN
-56.35563,NaN
-56.33563,NaN
-56.31563,NaN
-56.29563,NaN
-56.27563,NaN
-56.25563,NaN
-56.23562,NaN
-56.21562,NaN
-56.19562,NaN
-56.17562,NaN
-56.15562,NaN
-56.13561,NaN
-56.11561,NaN
-56.09561,NaN
-56.07561,NaN
-56.05561,NaN
-56.03560,NaN
-56.01560,NaN
-55.99560,NaN
-55.97560,NaN
-55.95559,NaN
-55.93559,NaN
-55.91559,NaN
-55.89559,NaN
-55.87559,NaN
-55.85558,NaN
-55.83558,NaN
-55.81558,NaN
-55.79558,NaN
-55.77558,NaN
-55.75558,NaN
-55.73557,NaN
-55.71557,NaN
-55.69557,NaN
-55.67557,NaN
-55.65557,NaN
-55.63556,NaN
-55.61556,NaN
-55.59556,NaN
-55.57556,NaN
-55.55555,NaN
-55.53555,NaN
-55.51555,NaN
-55.49555,NaN
-55.47555,NaN
-55.45554,NaN
-55.43554,NaN
-55.41554,NaN
-55.39554,NaN
-55.37554,NaN
-55.35554,NaN
-55.33553,NaN
-55.31553,NaN
-55.29553,NaN
-55.27553,NaN
-55.25553,NaN
-55.23552,NaN
-55.21552,NaN
-55.19552,NaN
-55.17552,NaN
-55.15552,NaN
-55.13551,NaN
-55.11551,NaN
-55.09551,NaN
-55.07551,NaN
-55.05550,NaN
-55.03550,NaN
-55.01550,NaN
-54.99550,NaN
-54.97550,NaN
-54.95549,NaN
-54.93549,NaN
-54.91549,NaN
-54.89549,NaN
-54.87549,NaN
-54.85549,NaN
-54.83548,NaN
-54.81548,NaN
-54.79548,NaN
-54.77547,NaN
-54.75548,NaN
-54.73547,NaN
-54.71547,NaN
-54.69547,NaN
-54.67547,NaN
-54.65546,NaN
-54.63546,NaN
-54.61546,NaN
-54.59546,NaN
-54.57546,NaN
-54.55545,NaN
-54.53545,NaN
-54.51545,NaN
-54.49545,NaN
-54.47545,NaN
-54.45544,NaN
-54.43544,NaN
-54.41544,NaN
-54.39544,NaN
-54.37544,NaN
-54.35544,NaN
-54.33543,NaN
-54.31543,NaN
-54.29543,NaN
-54.27542,NaN
-54.25542,NaN
-54.23542,NaN
-54.21542,NaN
-54.19542,NaN
-54.17542,NaN
-54.15541,NaN
-54.13541,NaN
-54.11541,NaN
-54.09541,NaN
-54.07541,NaN
-54.05540,NaN
-54.03540,NaN
-54.01540,NaN
-53.99540,NaN
-53.97540,NaN
-53.95540,NaN
-53.93539,NaN
-53.91539,NaN
-53.89539,NaN
-53.87539,NaN
-53.85538,NaN
-53.83538,NaN
-53.81538,NaN
-53.79538,NaN
-53.77538,NaN
-53.75537,NaN
-53.73537,NaN
-53.71537,NaN
-53.69537,NaN
-53.67537,NaN
-53.65536,NaN
-53.63536,NaN
-53.61536,NaN
-53.59536,NaN
-53.57536,NaN
-53.55536,NaN
-53.53535,NaN
-53.51535,NaN
-53.49535,NaN
-53.47535,NaN
-53.45535,NaN
-53.43534,NaN
-53.41534,NaN
-53.39534,NaN
-53.37534,NaN
-53.35534,NaN
-53.33533,NaN
-53.31533,NaN
-53.29533,NaN
-53.27533,NaN
-53.25533,NaN
-53.23532,NaN
-53.21532,NaN
-53.19532,NaN
-53.17532,NaN
-53.15532,NaN
-53.13531,NaN
-53.11531,NaN
-53.09531,NaN
-53.07531,NaN
-53.05531,NaN
-53.03531,NaN
-53.01530,NaN
-52.99530,NaN
-52.97530,NaN
-52.95530,NaN
-52.93530,NaN
-52.91529,NaN
-52.89529,NaN
-52.87529,NaN
-52.85529,NaN
-52.83528,NaN
-52.81528,NaN
-52.79528,NaN
-52.77528,NaN
-52.75528,NaN
-52.73527,NaN
-52.71527,NaN
-52.69527,NaN
-52.67527,NaN
-52.65527,NaN
-52.63527,NaN
-52.61526,NaN
-52.59526,NaN
-52.57526,NaN
-52.55526,NaN
-52.53526,NaN
-52.51525,NaN
-52.49525,NaN
-52.47525,NaN
-52.45525,NaN
-52.43524,NaN
-52.41524,NaN
-52.39524,NaN
-52.37524,NaN
-52.35524,NaN
-52.33523,NaN
-52.31523,NaN
-52.29523,NaN
-52.27523,NaN
-52.25523,NaN
-52.23523,NaN
-52.21522,NaN
-52.19522,NaN
-52.17522,NaN
-52.15522,NaN
-52.13522,NaN
-52.11521,NaN
-52.09521,NaN
-52.07521,NaN
-52.05521,NaN
-52.03520,NaN
-52.01520,NaN
-51.99520,NaN
-51.97520,NaN
-51.95520,NaN
-51.93519,NaN
-51.91519,NaN
-51.89519,NaN
-51.87519,NaN
-51.85519,NaN
-51.83518,NaN
-51.81518,NaN
-51.79518,NaN
-51.77518,NaN
-51.75518,NaN
-51.73518,NaN
-51.71517,NaN
-51.69517,NaN
-51.67517,NaN
-51.65516,NaN
-51.63516,NaN
-51.61516,NaN
-51.59516,NaN
-51.57516,NaN
-51.55516,NaN
-51.53515,NaN
-51.51515,NaN
-51.49515,NaN
-51.47515,NaN
-51.45515,NaN
-51.43514,NaN
-51.41514,NaN
-51.39514,NaN
-51.37514,NaN
-51.35514,NaN
-51.33513,NaN
-51.31513,NaN
-51.29513,NaN
-51.27513,NaN
-51.25512,NaN
-51.23512,NaN
-51.21512,NaN
-51.19512,NaN
-51.17512,NaN
-51.15511,NaN
-51.13511,NaN
-51.11511,NaN
-51.09511,NaN
-51.07511,NaN
-51.05511,NaN
-51.03510,NaN
-51.01510,NaN
-50.99510,NaN
-50.97510,NaN
-50.95510,NaN
-50.93509,NaN
-50.91509,NaN
-50.89509,NaN
-50.87509,NaN
-50.85508,NaN
-50.83508,NaN
-50.81508,NaN
-50.79508,NaN
-50.77508,NaN
-50.75507,NaN
-50.73507,NaN
-50.71507,NaN
-50.69507,NaN
-50.67507,NaN
-50.65507,NaN
-50.63506,NaN
-50.61506,NaN
-50.59506,NaN
-50.57506,NaN
-50.55506,NaN
-50.53505,NaN
-50.51505,NaN
-50.49505,NaN
-50.47504,NaN
-50.45505,NaN
-50.43504,NaN
-50.41504,NaN
-50.39504,NaN
-50.37504,NaN
-50.35503,NaN
-50.33503,NaN
-50.31503,NaN
-50.29503,NaN
-50.27503,NaN
-50.25502,NaN
-50.23502,NaN
-50.21502,NaN
-50.19502,NaN
-50.17502,NaN
-50.15502,NaN
-50.13501,NaN
-50.11501,NaN
-50.09501,NaN
-50.07500,NaN
-50.05501,NaN
-50.03500,NaN
-50.01500,NaN
-49.99500,NaN
-49.97499,NaN
-49.95499,NaN
-49.93499,NaN
-49.91499,NaN
-49.89499,NaN
-49.87498,NaN
-49.85499,NaN
-49.83498,NaN
-49.81498,NaN
-49.79498,NaN
-49.77497,NaN
-49.75498,NaN
-49.73497,NaN
-49.71497,NaN
-49.69497,NaN
-49.67497,NaN
-49.65497,NaN
-49.63496,NaN
-49.61496,NaN
-49.59496,NaN
-49.57496,NaN
-49.55495,NaN
-49.53495,NaN
-49.51495,NaN
-49.49495,NaN
-49.47495,NaN
-49.45494,NaN
-49.43494,NaN
-49.41494,NaN
-49.39494,NaN
-49.37494,NaN
-49.35493,NaN
-49.33493,NaN
-49.31493,NaN
-49.29493,NaN
-49.27493,NaN
-49.25492,NaN
-49.23492,NaN
-49.21492,NaN
-49.19492,NaN
-49.17492,NaN
-49.15491,NaN
-49.13491,NaN
-49.11491,NaN
-49.09491,NaN
-49.07491,NaN
-49.05490,NaN
-49.03490,NaN
-49.01490,NaN
-48.99490,NaN
-48.97490,NaN
-48.95490,NaN
-48.93489,NaN
-48.91489,NaN
-48.89489,NaN
-48.87489,NaN
-48.85489,NaN
-48.83488,NaN
-48.81488,NaN
-48.79488,NaN
-48.77488,NaN
-48.75488,NaN
-48.73487,NaN
-48.71487,NaN
-48.69487,NaN
-48.67487,NaN
-48.65487,NaN
-48.63486,NaN
-48.61486,NaN
-48.59486,NaN
-48.57486,NaN
-48.55486,NaN
-48.53485,NaN
-48.51485,NaN
-48.49485,NaN
-48.47485,NaN
-48.45485,NaN
-48.43484,NaN
-48.41484,NaN
-48.39484,NaN
-48.37484,NaN
-48.35484,NaN
-48.33483,NaN
-48.31483,NaN
-48.29483,NaN
-48.27483,NaN
-48.25482,NaN
-48.23483,NaN
-48.21482,NaN
-48.19482,NaN
-48.17482,NaN
-48.15481,NaN
-48.13482,NaN
-48.11481,NaN
-48.09481,NaN
-48.07481,NaN
-48.05481,NaN
-48.03481,NaN
-48.01480,NaN
-47.99480,NaN
-47.97480,NaN
-47.95480,NaN
-47.93480,NaN
-47.91479,NaN
-47.89479,NaN
-47.87479,NaN
-47.85479,NaN
-47.83479,NaN
-47.81478,NaN
-47.79478,NaN
-47.77478,NaN
-47.75478,NaN
-47.73477,NaN
-47.71477,NaN
-47.69477,NaN
-47.67477,NaN
-47.65477,NaN
-47.63476,NaN
-47.61476,NaN
-47.59476,NaN
-47.57476,NaN
-47.55476,NaN
-47.53475,NaN
-47.51475,NaN
-47.49475,NaN
-47.47475,NaN
-47.45475,NaN
-47.43474,NaN
-47.41475,NaN
-47.39474,NaN
-47.37474,NaN
-47.35473,NaN
-47.33473,NaN
-47.31473,NaN
-47.29473,NaN
-47.27473,NaN
-47.25472,NaN
-47.23473,NaN
-47.21472,NaN
-47.19472,NaN
-47.17472,NaN
-47.15471,NaN
-47.13472,NaN
-47.11471,NaN
-47.09471,NaN
-47.07471,NaN
-47.05471,NaN
-47.03471,NaN
-47.01470,NaN
-46.99470,NaN
-46.97469,NaN
-46.95470,NaN
-46.93469,NaN
-46.91469,NaN
-46.89469,NaN
-46.87469,NaN
-46.85469,NaN
-46.83468,NaN
-46.81468,NaN
-46.79468,NaN
-46.77468,NaN
-46.75468,NaN
-46.73467,NaN
-46.71467,NaN
-46.69467,NaN
-46.67467,NaN
-46.65467,NaN
-46.63466,NaN
-46.61466,NaN
-46.59466,NaN
-46.57466,NaN
-46.55465,NaN
-46.53465,NaN
-46.51466,NaN
-46.49465,NaN
-46.47465,NaN
-46.45464,NaN
-46.43464,NaN
-46.41464,NaN
-46.39464,NaN
-46.37464,NaN
-46.35463,NaN
-46.33464,NaN
-46.31463,NaN
-46.29463,NaN
-46.27463,NaN
-46.25462,NaN
-46.23463,NaN
-46.21462,NaN
-46.19462,NaN
-46.17461,NaN
-46.15462,NaN
-46.13461,NaN
-46.11461,NaN
-46.09461,NaN
-46.07460,NaN
-46.05461,NaN
-46.03460,NaN
-46.01460,NaN
-45.99460,NaN
-45.97460,NaN
-45.95460,NaN
-45.93459,NaN
-45.91459,NaN
-45.89459,NaN
-45.87459,NaN
-45.85459,NaN
-45.83458,NaN
-45.81458,NaN
-45.79458,NaN
-45.77458,NaN
-45.75458,NaN
-45.73457,NaN
-45.71457,NaN
-45.69457,NaN
-45.67457,NaN
-45.65456,NaN
-45.63456,NaN
-45.61456,NaN
-45.59456,NaN
-45.57456,NaN
-45.55455,NaN
-45.53455,NaN
-45.51455,NaN
-45.49455,NaN
-45.47455,NaN
-45.45454,NaN
-45.43454,NaN
-45.41454,NaN
-45.39454,NaN
-45.37453,NaN
-45.35453,NaN
-45.33454,NaN
-45.31453,NaN
-45.29453,NaN
-45.27452,NaN
-45.25452,NaN
-45.23452,NaN
-45.21452,NaN
-45.19452,NaN
-45.17451,NaN
-45.15452,NaN
-45.13451,NaN
-45.11451,NaN
-45.09451,NaN
-45.07450,NaN
-45.05451,NaN
-45.03450,NaN
-45.01450,NaN
-44.99450,NaN
-44.97450,NaN
-44.95450,NaN
-44.93449,NaN
-44.91449,NaN
-44.89449,NaN
-44.87449,NaN
-44.85448,NaN
-44.83448,NaN
-44.81448,NaN
-44.79448,NaN
-44.77448,NaN
-44.75447,NaN
-44.73447,NaN
-44.71447,NaN
-44.69447,NaN
-44.67447,NaN
-44.65446,NaN
-44.63446,NaN
-44.61446,NaN
-44.59446,NaN
-44.57446,NaN
-44.55445,NaN
-44.53445,NaN
-44.51445,NaN
-44.49445,NaN
-44.47445,NaN
-44.45444,NaN
-44.43444,NaN
-44.41444,NaN
-44.39444,NaN
-44.37444,NaN
-44.35443,NaN
-44.33443,NaN
-44.31443,NaN
-44.29443,NaN
-44.27443,NaN
-44.25443,NaN
-44.23442,NaN
-44.21442,NaN
-44.19442,NaN
-44.17442,NaN
-44.15442,NaN
-44.13441,NaN
-44.11441,NaN
