i, r, v, t, mu, chi
3521, 10.00000, 50.00000, 0.02122, 48000.00000, 0.46316
3522, 10.00000, 50.00000, 0.02223, 48000.00000, 0.48518
3523, 10.00000, 50.00000, 0.02324, 48000.00000, 0.50719
3524, 10.00000, 50.00000, 0.02425, 48000.00000, 0.52921
3525, 10.00000, 50.00000, 0.02526, 48000.00000, 0.55123
3526, 10.00000, 50.00000, 0.02627, 48000.00000, 0.57325
3527, 10.00000, 50.00000, 0.02728, 48000.00000, 0.59527
3528, 10.00000, 50.00000, 0.02829, 48000.00000, 0.61730
3529, 10.00000, 50.00000, 0.02930, 48000.00000, 0.63932
3530, 10.00000, 50.00000, 0.03031, 48000.00000, 0.66136
3531, 10.00000, 50.00000, 0.03132, 48000.00000, 0.68339
3532, 10.00000, 50.00000, 0.03233, 48000.00000, 0.70544
3533, 10.00000, 50.00000, 0.03334, 48000.00000, 0.72748
3534, 10.00000, 50.00000, 0.03435, 48000.00000, 0.74954
3535, 10.00000, 50.00000, 0.03536, 48000.00000, 0.77160
3536, 10.00000, 50.00000, 0.03637, 48000.00000, 0.79367
3537, 10.00000, 50.00000, 0.03738, 48000.00000, 0.81574
3538, 10.00000, 50.00000, 0.03839, 48000.00000, 0.83782
3539, 10.00000, 50.00000, 0.03940, 48000.00000, 0.85992
3540, 10.00000, 50.00000, 0.04041, 48000.00000, 0.88202
3541, 10.00000, 50.00000, 0.04142, 48000.00000, 0.90413
3542, 10.00000, 50.00000, 0.04243, 48000.00000, 0.92625
3543, 10.00000, 50.00000, 0.04344, 48000.00000, 0.94838
3544, 10.00000, 50.00000, 0.04445, 48000.00000, 0.97053
3545, 10.00000, 50.00000, 0.04546, 48000.00000, 0.99268
3546, 10.00000, 50.00000, 0.04647, 48000.00000, 1.01485
3547, 10.00000, 50.00000, 0.04748, 48000.00000, 1.03703
3548, 10.00000, 50.00000, 0.04849, 48000.00000, 1.05922
3549, 10.00000, 50.00000, 0.04950, 48000.00000, 1.08143
3550, 10.00000, 50.00000, 0.05051, 48000.00000, 1.10365
3551, 10.00000, 50.00000, 0.05152, 48000.00000, 1.12589
3552, 10.00000, 50.00000, 0.05253, 48000.00000, 1.14815
3553, 10.00000, 50.00000, 0.05354, 48000.00000, 1.17042
3554, 10.00000, 50.00000, 0.05455, 48000.00000, 1.19270
3555, 10.00000, 50.00000, 0.05556, 48000.00000, 1.21501
3556, 10.00000, 50.00000, 0.05657, 48000.00000, 1.23733
3557, 10.00000, 50.00000, 0.05758, 48000.00000, 1.25967
3558, 10.00000, 50.00000, 0.05860, 48000.00000, 1.28203
3559, 10.00000, 50.00000, 0.05961, 48000.00000, 1.30441
3560, 10.00000, 50.00000, 0.06062, 48000.00000, 1.32681
3561, 10.00000, 50.00000, 0.06163, 48000.00000, 1.34923
3562, 10.00000, 50.00000, 0.06264, 48000.00000, 1.37167
3563, 10.00000, 50.00000, 0.06365, 48000.00000, 1.39414
3564, 10.00000, 50.00000, 0.06466, 48000.00000, 1.41662
3565, 10.00000, 50.00000, 0.06567, 48000.00000, 1.43913
3566, 10.00000, 50.00000, 0.06668, 48000.00000, 1.46167
3567, 10.00000, 50.00000, 0.06769, 48000.00000, 1.48422
3568, 10.00000, 50.00000, 0.06870, 48000.00000, 1.50681
3569, 10.00000, 50.00000, 0.06971, 48000.00000, 1.52942
3570, 10.00000, 50.00000, 0.07072, 48000.00000, 1.55205
3571, 10.00000, 50.00000, 0.07173, 48000.00000, 1.57471
3572, 10.00000, 50.00000, 0.07274, 48000.00000, 1.59740
3573, 10.00000, 50.00000, 0.07375, 48000.00000, 1.62012
3574, 10.00000, 50.00000, 0.07476, 48000.00000, 1.64287
3575, 10.00000, 50.00000, 0.07577, 48000.00000, 1.66564
3576, 10.00000, 50.00000, 0.07678, 48000.00000, 1.68845
3577, 10.00000, 50.00000, 0.07779, 48000.00000, 1.71128
3578, 10.00000, 50.00000, 0.07880, 48000.00000, 1.73415
3579, 10.00000, 50.00000, 0.07981, 48000.00000, 1.75705
3580, 10.00000, 50.00000, 0.08082, 48000.00000, 1.77998
3581, 10.00000, 50.00000, 0.08183, 48000.00000, 1.80295
3582, 10.00000, 50.00000, 0.08284, 48000.00000, 1.82595
3583, 10.00000, 50.00000, 0.08385, 48000.00000, 1.84898
3584, 10.00000, 50.00000, 0.08486, 48000.00000, 1.87205
3585, 10.00000, 50.00000, 0.08587, 48000.00000, 1.89516
3586, 10.00000, 50.00000, 0.08688, 48000.00000, 1.91830
3587, 10.00000, 50.00000, 0.08789, 48000.00000, 1.94148
3588, 10.00000, 50.00000, 0.08890, 48000.00000, 1.96470
3589, 10.00000, 50.00000, 0.08991, 48000.00000, 1.98796
3590, 10.00000, 50.00000, 0.09092, 48000.00000, 2.01126
3591, 10.00000, 50.00000, 0.09193, 48000.00000, 2.03460
3592, 10.00000, 50.00000, 0.09294, 48000.00000, 2.05798
3593, 10.00000, 50.00000, 0.09395, 48000.00000, 2.08140
3594, 10.00000, 50.00000, 0.09496, 48000.00000, 2.10486
3595, 10.00000, 50.00000, 0.09597, 48000.00000, 2.12837
3596, 10.00000, 50.00000, 0.09698, 48000.00000, 2.15192
3597, 10.00000, 50.00000, 0.09800, 48000.00000, 2.17552
3598, 10.00000, 50.00000, 0.09901, 48000.00000, 2.19917
3599, 10.00000, 50.00000, 0.10002, 48000.00000, 2.22286
3600, 10.00000, 50.00000, 0.10103, 48000.00000, 2.24659
3601, 10.00000, 50.00000, 0.10204, 48000.00000, 2.27038
3602, 10.00000, 50.00000, 0.10305, 48000.00000, 2.29422
3603, 10.00000, 50.00000, 0.10406, 48000.00000, 2.31810
3604, 10.00000, 50.00000, 0.10507, 48000.00000, 2.34204
3605, 10.00000, 50.00000, 0.10608, 48000.00000, 2.36603
3606, 10.00000, 50.00000, 0.10709, 48000.00000, 2.39007
3607, 10.00000, 50.00000, 0.10810, 48000.00000, 2.41417
3608, 10.00000, 50.00000, 0.10911, 48000.00000, 2.43832
3609, 10.00000, 50.00000, 0.11012, 48000.00000, 2.46252
3610, 10.00000, 50.00000, 0.11113, 48000.00000, 2.48678
3611, 10.00000, 50.00000, 0.11214, 48000.00000, 2.51110
3612, 10.00000, 50.00000, 0.11315, 48000.00000, 2.53548
3613, 10.00000, 50.00000, 0.11416, 48000.00000, 2.55992
3614, 10.00000, 50.00000, 0.11517, 48000.00000, 2.58442
3615, 10.00000, 50.00000, 0.11618, 48000.00000, 2.60897
3616, 10.00000, 50.00000, 0.11719, 48000.00000, 2.63360
3617, 10.00000, 50.00000, 0.11820, 48000.00000, 2.65828
3618, 10.00000, 50.00000, 0.11921, 48000.00000, 2.68303
3619, 10.00000, 50.00000, 0.12022, 48000.00000, 2.70784
3620, 10.00000, 50.00000, 0.12123, 48000.00000, 2.73273
3621, 10.00000, 50.00000, 0.12224, 48000.00000, 2.75767
3622, 10.00000, 50.00000, 0.12325, 48000.00000, 2.78269
3623, 10.00000, 50.00000, 0.12426, 48000.00000, 2.80778
3624, 10.00000, 50.00000, 0.12527, 48000.00000, 2.83294
3625, 10.00000, 50.00000, 0.12628, 48000.00000, 2.85817
3626, 10.00000, 50.00000, 0.12729, 48000.00000, 2.88347
3627, 10.00000, 50.00000, 0.12830, 48000.00000, 2.90885
3628, 10.00000, 50.00000, 0.12931, 48000.00000, 2.93431
3629, 10.00000, 50.00000, 0.13032, 48000.00000, 2.95984
3630, 10.00000, 50.00000, 0.13133, 48000.00000, 2.98545
3631, 10.00000, 50.00000, 0.13234, 48000.00000, 3.01114
3632, 10.00000, 50.00000, 0.13335, 48000.00000, 3.03690
3633, 10.00000, 50.00000, 0.13436, 48000.00000, 3.06276
3634, 10.00000, 50.00000, 0.13537, 48000.00000, 3.08869
3635, 10.00000, 50.00000, 0.13639, 48000.00000, 3.11471
3636, 10.00000, 50.00000, 0.13740, 48000.00000, 3.14082
3637, 10.00000, 50.00000, 0.13841, 48000.00000, 3.16701
3638, 10.00000, 50.00000, 0.13942, 48000.00000, 3.19330
3639, 10.00000, 50.00000, 0.14043, 48000.00000, 3.21967
3640, 10.00000, 50.00000, 0.14144, 48000.00000, 3.24613
3641, 10.00000, 50.00000, 0.14245, 48000.00000, 3.27269
3642, 10.00000, 50.00000, 0.14346, 48000.00000, 3.29935
3643, 10.00000, 50.00000, 0.14447, 48000.00000, 3.32610
3644, 10.00000, 50.00000, 0.14548, 48000.00000, 3.35294
3645, 10.00000, 50.00000, 0.14649, 48000.00000, 3.37989
3646, 10.00000, 50.00000, 0.14750, 48000.00000, 3.40694
3647, 10.00000, 50.00000, 0.14851, 48000.00000, 3.43409
3648, 10.00000, 50.00000, 0.14952, 48000.00000, 3.46135
3649, 10.00000, 50.00000, 0.15053, 48000.00000, 3.48871
3650, 10.00000, 50.00000, 0.15154, 48000.00000, 3.51619
3651, 10.00000, 50.00000, 0.15255, 48000.00000, 3.54377
3652, 10.00000, 50.00000, 0.15356, 48000.00000, 3.57146
3653, 10.00000, 50.00000, 0.15457, 48000.00000, 3.59927
3654, 10.00000, 50.00000, 0.15558, 48000.00000, 3.62719
3655, 10.00000, 50.00000, 0.15659, 48000.00000, 3.65523
3656, 10.00000, 50.00000, 0.15760, 48000.00000, 3.68339
3657, 10.00000, 50.00000, 0.15861, 48000.00000, 3.71167
3658, 10.00000, 50.00000, 0.15962, 48000.00000, 3.74007
3659, 10.00000, 50.00000, 0.16063, 48000.00000, 3.76860
3660, 10.00000, 50.00000, 0.16164, 48000.00000, 3.79726
3661, 10.00000, 50.00000, 0.16265, 48000.00000, 3.82605
3662, 10.00000, 50.00000, 0.16366, 48000.00000, 3.85497
3663, 10.00000, 50.00000, 0.16467, 48000.00000, 3.88402
3664, 10.00000, 50.00000, 0.16568, 48000.00000, 3.91321
3665, 10.00000, 50.00000, 0.16669, 48000.00000, 3.94254
3666, 10.00000, 50.00000, 0.16770, 48000.00000, 3.97201
3667, 10.00000, 50.00000, 0.16871, 48000.00000, 4.00163
3668, 10.00000, 50.00000, 0.16972, 48000.00000, 4.03139
3669, 10.00000, 50.00000, 0.17073, 48000.00000, 4.06130
3670, 10.00000, 50.00000, 0.17174, 48000.00000, 4.09136
3671, 10.00000, 50.00000, 0.17275, 48000.00000, 4.12157
3672, 10.00000, 50.00000, 0.17376, 48000.00000, 4.15194
3673, 10.00000, 50.00000, 0.17477, 48000.00000, 4.18248
3674, 10.00000, 50.00000, 0.17579, 48000.00000, 4.21317
3675, 10.00000, 50.00000, 0.17680, 48000.00000, 4.24403
3676, 10.00000, 50.00000, 0.17781, 48000.00000, 4.27506
3677, 10.00000, 50.00000, 0.17882, 48000.00000, 4.30626
3678, 10.00000, 50.00000, 0.17983, 48000.00000, 4.33763
3679, 10.00000, 50.00000, 0.18084, 48000.00000, 4.36919
3680, 10.00000, 50.00000, 0.18185, 48000.00000, 4.40092
3681, 10.00000, 50.00000, 0.18286, 48000.00000, 4.43284
3682, 10.00000, 50.00000, 0.18387, 48000.00000, 4.46494
3683, 10.00000, 50.00000, 0.18488, 48000.00000, 4.49723
3684, 10.00000, 50.00000, 0.18589, 48000.00000, 4.52972
3685, 10.00000, 50.00000, 0.18690, 48000.00000, 4.56241
3686, 10.00000, 50.00000, 0.18791, 48000.00000, 4.59530
3687, 10.00000, 50.00000, 0.18892, 48000.00000, 4.62840
3688, 10.00000, 50.00000, 0.18993, 48000.00000, 4.66170
3689, 10.00000, 50.00000, 0.19094, 48000.00000, 4.69522
3690, 10.00000, 50.00000, 0.19195, 48000.00000, 4.72895
3691, 10.00000, 50.00000, 0.19296, 48000.00000, 4.76291
3692, 10.00000, 50.00000, 0.19397, 48000.00000, 4.79709
3693, 10.00000, 50.00000, 0.19498, 48000.00000, 4.83150
3694, 10.00000, 50.00000, 0.19599, 48000.00000, 4.86615
3695, 10.00000, 50.00000, 0.19700, 48000.00000, 4.90103
3696, 10.00000, 50.00000, 0.19801, 48000.00000, 4.93616
3697, 10.00000, 50.00000, 0.19902, 48000.00000, 4.97153
3698, 10.00000, 50.00000, 0.20003, 48000.00000, 5.00716
3699, 10.00000, 50.00000, 0.20104, 48000.00000, 5.04305
3700, 10.00000, 50.00000, 0.20205, 48000.00000, 5.07919
3701, 10.00000, 50.00000, 0.20306, 48000.00000, 5.11561
3702, 10.00000, 50.00000, 0.20407, 48000.00000, 5.15230
3703, 10.00000, 50.00000, 0.20508, 48000.00000, 5.18927
3704, 10.00000, 50.00000, 0.20609, 48000.00000, 5.22652
3705, 10.00000, 50.00000, 0.20710, 48000.00000, 5.26406
3706, 10.00000, 50.00000, 0.20811, 48000.00000, 5.30189
3707, 10.00000, 50.00000, 0.20912, 48000.00000, 5.34003
3708, 10.00000, 50.00000, 0.21013, 48000.00000, 5.37847
3709, 10.00000, 50.00000, 0.21114, 48000.00000, 5.41723
3710, 10.00000, 50.00000, 0.21215, 48000.00000, 5.45630
3711, 10.00000, 50.00000, 0.21316, 48000.00000, 5.49570
3712, 10.00000, 50.00000, 0.21418, 48000.00000, 5.53543
3713, 10.00000, 50.00000, 0.21519, 48000.00000, 5.57550
3714, 10.00000, 50.00000, 0.21620, 48000.00000, 5.61592
3715, 10.00000, 50.00000, 0.21721, 48000.00000, 5.65668
3716, 10.00000, 50.00000, 0.21822, 48000.00000, 5.69780
3717, 10.00000, 50.00000, 0.21923, 48000.00000, 5.73929
3718, 10.00000, 50.00000, 0.22024, 48000.00000, 5.78115
3719, 10.00000, 50.00000, 0.22125, 48000.00000, 5.82339
3720, 10.00000, 50.00000, 0.22226, 48000.00000, 5.86601
3721, 10.00000, 50.00000, 0.22327, 48000.00000, 5.90903
3722, 10.00000, 50.00000, 0.22428, 48000.00000, 5.95245
3723, 10.00000, 50.00000, 0.22529, 48000.00000, 5.99627
3724, 10.00000, 50.00000, 0.22630, 48000.00000, 6.04051
3725, 10.00000, 50.00000, 0.22731, 48000.00000, 6.08518
3726, 10.00000, 50.00000, 0.22832, 48000.00000, 6.13027
3727, 10.00000, 50.00000, 0.22933, 48000.00000, 6.17581
3728, 10.00000, 50.00000, 0.23034, 48000.00000, 6.22178
3729, 10.00000, 50.00000, 0.23135, 48000.00000, 6.26821
3730, 10.00000, 50.00000, 0.23236, 48000.00000, 6.31510
3731, 10.00000, 50.00000, 0.23337, 48000.00000, 6.36245
3732, 10.00000, 50.00000, 0.23438, 48000.00000, 6.41028
3733, 10.00000, 50.00000, 0.23539, 48000.00000, 6.45859
3734, 10.00000, 50.00000, 0.23640, 48000.00000, 6.50739
3735, 10.00000, 50.00000, 0.23741, 48000.00000, 6.55667
3736, 10.00000, 50.00000, 0.23842, 48000.00000, 6.60647
3737, 10.00000, 50.00000, 0.23943, 48000.00000, 6.65676
3738, 10.00000, 50.00000, 0.24044, 48000.00000, 6.70756
3739, 10.00000, 50.00000, 0.24145, 48000.00000, 6.75888
3740, 10.00000, 50.00000, 0.24246, 48000.00000, 6.81072
3741, 10.00000, 50.00000, 0.24347, 48000.00000, 6.86308
3742, 10.00000, 50.00000, 0.24448, 48000.00000, 6.91597
3743, 10.00000, 50.00000, 0.24549, 48000.00000, 6.96939
3744, 10.00000, 50.00000, 0.24650, 48000.00000, 7.02333
3745, 10.00000, 50.00000, 0.24751, 48000.00000, 7.07781
3746, 10.00000, 50.00000, 0.24852, 48000.00000, 7.13282
3747, 10.00000, 50.00000, 0.24953, 48000.00000, 7.18835
3748, 10.00000, 50.00000, 0.25054, 48000.00000, 7.24442
3749, 10.00000, 50.00000, 0.25155, 48000.00000, 7.30100
3750, 10.00000, 50.00000, 0.25256, 48000.00000, 7.35810
3751, 10.00000, 50.00000, 0.25358, 48000.00000, 7.41571
3752, 10.00000, 50.00000, 0.25459, 48000.00000, 7.47383
3753, 10.00000, 50.00000, 0.25560, 48000.00000, 7.53244
3754, 10.00000, 50.00000, 0.25661, 48000.00000, 7.59153
3755, 10.00000, 50.00000, 0.25762, 48000.00000, 7.65108
3756, 10.00000, 50.00000, 0.25863, 48000.00000, 7.71109
3757, 10.00000, 50.00000, 0.25964, 48000.00000, 7.77154
3758, 10.00000, 50.00000, 0.26065, 48000.00000, 7.83240
3759, 10.00000, 50.00000, 0.26166, 48000.00000, 7.89366
3760, 10.00000, 50.00000, 0.26267, 48000.00000, 7.95530
3761, 10.00000, 50.00000, 0.26368, 48000.00000, 8.01729
3762, 10.00000, 50.00000, 0.26469, 48000.00000, 8.07960
3763, 10.00000, 50.00000, 0.26570, 48000.00000, 8.14221
3764, 10.00000, 50.00000, 0.26671, 48000.00000, 8.20509
3765, 10.00000, 50.00000, 0.26772, 48000.00000, 8.26821
3766, 10.00000, 50.00000, 0.26873, 48000.00000, 8.33153
3767, 10.00000, 50.00000, 0.26974, 48000.00000, 8.39503
3768, 10.00000, 50.00000, 0.27075, 48000.00000, 8.45866
3769, 10.00000, 50.00000, 0.27176, 48000.00000, 8.52239
3770, 10.00000, 50.00000, 0.27277, 48000.00000, 8.58619
3771, 10.00000, 50.00000, 0.27378, 48000.00000, 8.65002
3772, 10.00000, 50.00000, 0.27479, 48000.00000, 8.71384
3773, 10.00000, 50.00000, 0.27580, 48000.00000, 8.77762
3774, 10.00000, 50.00000, 0.27681, 48000.00000, 8.84133
3775, 10.00000, 50.00000, 0.27782, 48000.00000, 8.90491
3776, 10.00000, 50.00000, 0.27883, 48000.00000, 8.96835
3777, 10.00000, 50.00000, 0.27984, 48000.00000, 9.03160
3778, 10.00000, 50.00000, 0.28085, 48000.00000, 9.09464
3779, 10.00000, 50.00000, 0.28186, 48000.00000, 9.15743
3780, 10.00000, 50.00000, 0.28287, 48000.00000, 9.21994
3781, 10.00000, 50.00000, 0.28388, 48000.00000, 9.28214
3782, 10.00000, 50.00000, 0.28489, 48000.00000, 9.34401
3783, 10.00000, 50.00000, 0.28590, 48000.00000, 9.40551
3784, 10.00000, 50.00000, 0.28691, 48000.00000, 9.46664
3785, 10.00000, 50.00000, 0.28792, 48000.00000, 9.52736
3786, 10.00000, 50.00000, 0.28893, 48000.00000, 9.58765
3787, 10.00000, 50.00000, 0.28994, 48000.00000, 9.64750
3788, 10.00000, 50.00000, 0.29095, 48000.00000, 9.70690
3789, 10.00000, 50.00000, 0.29197, 48000.00000, 9.76582
3790, 10.00000, 50.00000, 0.29298, 48000.00000, 9.82425
3791, 10.00000, 50.00000, 0.29399, 48000.00000, 9.88219
3792, 10.00000, 50.00000, 0.29500, 48000.00000, 9.93962
3793, 10.00000, 50.00000, 0.29601, 48000.00000, 9.99654
3794, 10.00000, 50.00000, 0.29702, 48000.00000, 10.05294
3795, 10.00000, 50.00000, 0.29803, 48000.00000, 10.10882
3796, 10.00000, 50.00000, 0.29904, 48000.00000, 10.16417
3797, 10.00000, 50.00000, 0.30005, 48000.00000, 10.21899
3798, 10.00000, 50.00000, 0.30106, 48000.00000, 10.27328
3799, 10.00000, 50.00000, 0.30207, 48000.00000, 10.32704
3800, 10.00000, 50.00000, 0.30308, 48000.00000, 10.38027
3801, 10.00000, 50.00000, 0.30409, 48000.00000, 10.43297
3802, 10.00000, 50.00000, 0.30510, 48000.00000, 10.48515
3803, 10.00000, 50.00000, 0.30611, 48000.00000, 10.53681
3804, 10.00000, 50.00000, 0.30712, 48000.00000, 10.58794
3805, 10.00000, 50.00000, 0.30813, 48000.00000, 10.63857
3806, 10.00000, 50.00000, 0.30914, 48000.00000, 10.68868
3807, 10.00000, 50.00000, 0.31015, 48000.00000, 10.73829
3808, 10.00000, 50.00000, 0.31116, 48000.00000, 10.78741
3809, 10.00000, 50.00000, 0.31217, 48000.00000, 10.83603
3810, 10.00000, 50.00000, 0.31318, 48000.00000, 10.88417
3811, 10.00000, 50.00000, 0.31419, 48000.00000, 10.93183
3812, 10.00000, 50.00000, 0.31520, 48000.00000, 10.97902
3813, 10.00000, 50.00000, 0.31621, 48000.00000, 11.02575
3814, 10.00000, 50.00000, 0.31722, 48000.00000, 11.07202
3815, 10.00000, 50.00000, 0.31823, 48000.00000, 11.11784
3816, 10.00000, 50.00000, 0.31924, 48000.00000, 11.16321
3817, 10.00000, 50.00000, 0.32025, 48000.00000, 11.20815
3818, 10.00000, 50.00000, 0.32126, 48000.00000, 11.25267
3819, 10.00000, 50.00000, 0.32227, 48000.00000, 11.29676
3820, 10.00000, 50.00000, 0.32328, 48000.00000, 11.34044
3821, 10.00000, 50.00000, 0.32429, 48000.00000, 11.38372
3822, 10.00000, 50.00000, 0.32530, 48000.00000, 11.42660
3823, 10.00000, 50.00000, 0.32631, 48000.00000, 11.46909
3824, 10.00000, 50.00000, 0.32732, 48000.00000, 11.51119
3825, 10.00000, 50.00000, 0.32833, 48000.00000, 11.55292
3826, 10.00000, 50.00000, 0.32934, 48000.00000, 11.59427
3827, 10.00000, 50.00000, 0.33035, 48000.00000, 11.63527
3828, 10.00000, 50.00000, 0.33137, 48000.00000, 11.67591
3829, 10.00000, 50.00000, 0.33238, 48000.00000, 11.71620
3830, 10.00000, 50.00000, 0.33339, 48000.00000, 11.75615
3831, 10.00000, 50.00000, 0.33440, 48000.00000, 11.79576
3832, 10.00000, 50.00000, 0.33541, 48000.00000, 11.83505
3833, 10.00000, 50.00000, 0.33642, 48000.00000, 11.87401
3834, 10.00000, 50.00000, 0.33743, 48000.00000, 11.91266
3835, 10.00000, 50.00000, 0.33844, 48000.00000, 11.95099
3836, 10.00000, 50.00000, 0.33945, 48000.00000, 11.98902
3837, 10.00000, 50.00000, 0.34046, 48000.00000, 12.02675
3838, 10.00000, 50.00000, 0.34147, 48000.00000, 12.06418
3839, 10.00000, 50.00000, 0.34248, 48000.00000, 12.10134
3840, 10.00000, 50.00000, 0.34349, 48000.00000, 12.13820
3841, 10.00000, 50.00000, 0.34450, 48000.00000, 12.17480
3842, 10.00000, 50.00000, 0.34551, 48000.00000, 12.21112
3843, 10.00000, 50.00000, 0.34652, 48000.00000, 12.24717
3844, 10.00000, 50.00000, 0.34753, 48000.00000, 12.28297
3845, 10.00000, 50.00000, 0.34854, 48000.00000, 12.31851
3846, 10.00000, 50.00000, 0.34955, 48000.00000, 12.35379
3847, 10.00000, 50.00000, 0.35056, 48000.00000, 12.38883
3848, 10.00000, 50.00000, 0.35157, 48000.00000, 12.42364
3849, 10.00000, 50.00000, 0.35258, 48000.00000, 12.45820
3850, 10.00000, 50.00000, 0.35359, 48000.00000, 12.49253
3851, 10.00000, 50.00000, 0.35460, 48000.00000, 12.52663
3852, 10.00000, 50.00000, 0.35561, 48000.00000, 12.56050
3853, 10.00000, 50.00000, 0.35662, 48000.00000, 12.59416
3854, 10.00000, 50.00000, 0.35763, 48000.00000, 12.62760
3855, 10.00000, 50.00000, 0.35864, 48000.00000, 12.66083
3856, 10.00000, 50.00000, 0.35965, 48000.00000, 12.69386
3857, 10.00000, 50.00000, 0.36066, 48000.00000, 12.72667
3858, 10.00000, 50.00000, 0.36167, 48000.00000, 12.75929
3859, 10.00000, 50.00000, 0.36268, 48000.00000, 12.79171
3860, 10.00000, 50.00000, 0.36369, 48000.00000, 12.82394
3861, 10.00000, 50.00000, 0.36470, 48000.00000, 12.85598
3862, 10.00000, 50.00000, 0.36571, 48000.00000, 12.88783
3863, 10.00000, 50.00000, 0.36672, 48000.00000, 12.91950
3864, 10.00000, 50.00000, 0.36773, 48000.00000, 12.95099
3865, 10.00000, 50.00000, 0.36874, 48000.00000, 12.98230
3866, 10.00000, 50.00000, 0.36976, 48000.00000, 13.01344
3867, 10.00000, 50.00000, 0.37077, 48000.00000, 13.04441
3868, 10.00000, 50.00000, 0.37178, 48000.00000, 13.07521
3869, 10.00000, 50.00000, 0.37279, 48000.00000, 13.10584
3870, 10.00000, 50.00000, 0.37380, 48000.00000, 13.13632
3871, 10.00000, 50.00000, 0.37481, 48000.00000, 13.16664
3872, 10.00000, 50.00000, 0.37582, 48000.00000, 13.19680
3873, 10.00000, 50.00000, 0.37683, 48000.00000, 13.22681
3874, 10.00000, 50.00000, 0.37784, 48000.00000, 13.25666
3875, 10.00000, 50.00000, 0.37885, 48000.00000, 13.28637
3876, 10.00000, 50.00000, 0.37986, 48000.00000, 13.31594
3877, 10.00000, 50.00000, 0.38087, 48000.00000, 13.34536
3878, 10.00000, 50.00000, 0.38188, 48000.00000, 13.37464
3879, 10.00000, 50.00000, 0.38289, 48000.00000, 13.40378
3880, 10.00000, 50.00000, 0.38390, 48000.00000, 13.43279
3881, 10.00000, 50.00000, 0.38491, 48000.00000, 13.46166
3882, 10.00000, 50.00000, 0.38592, 48000.00000, 13.49040
3883, 10.00000, 50.00000, 0.38693, 48000.00000, 13.51901
3884, 10.00000, 50.00000, 0.38794, 48000.00000, 13.54750
3885, 10.00000, 50.00000, 0.38895, 48000.00000, 13.57586
3886, 10.00000, 50.00000, 0.38996, 48000.00000, 13.60410
3887, 10.00000, 50.00000, 0.39097, 48000.00000, 13.63221
3888, 10.00000, 50.00000, 0.39198, 48000.00000, 13.66021
3889, 10.00000, 50.00000, 0.39299, 48000.00000, 13.68809
3890, 10.00000, 50.00000, 0.39400, 48000.00000, 13.71586
3891, 10.00000, 50.00000, 0.39501, 48000.00000, 13.74351
3892, 10.00000, 50.00000, 0.39602, 48000.00000, 13.77105
3893, 10.00000, 50.00000, 0.39703, 48000.00000, 13.79848
3894, 10.00000, 50.00000, 0.39804, 48000.00000, 13.82581
3895, 10.00000, 50.00000, 0.39905, 48000.00000, 13.85303
3896, 10.00000, 50.00000, 0.40006, 48000.00000, 13.88015
3897, 10.00000, 50.00000, 0.40107, 48000.00000, 13.90716
3898, 10.00000, 50.00000, 0.40208, 48000.00000, 13.93407
3899, 10.00000, 50.00000, 0.40309, 48000.00000, 13.96089
3900, 10.00000, 50.00000, 0.40410, 48000.00000, 13.98760
3901, 10.00000, 50.00000, 0.40511, 48000.00000, 14.01422
3902, 10.00000, 50.00000, 0.40612, 48000.00000, 14.04075
3903, 10.00000, 50.00000, 0.40713, 48000.00000, 14.06718
3904, 10.00000, 50.00000, 0.40814, 48000.00000, 14.09352
3905, 10.00000, 50.00000, 0.40916, 48000.00000, 14.11977
3906, 10.00000, 50.00000, 0.41017, 48000.00000, 14.14594
3907, 10.00000, 50.00000, 0.41118, 48000.00000, 14.17201
