t,x,y
3.10731,-45.99600,2.71770
3.10531,-45.68944,2.73704
3.10331,-45.38203,2.75637
3.10131,-45.07391,2.77570
3.09931,-44.76502,2.79503
3.09731,-44.45551,2.81434
3.09531,-44.14537,2.83364
3.09331,-43.83444,2.85293
3.09131,-43.52279,2.87221
3.08931,-43.21043,2.89149
3.08731,-42.89746,2.91075
3.08531,-42.58363,2.93000
3.08331,-42.26933,2.94924
3.08131,-41.95409,2.96848
3.07931,-41.63828,2.98770
3.07731,-41.32183,3.00690
3.07531,-41.00468,3.02610
3.07331,-40.68671,3.04530
3.07131,-40.36808,3.06448
3.06931,-40.04884,3.08364
3.06731,-39.72890,3.10281
3.06531,-39.40821,3.12195
3.06331,-39.08684,3.14109
3.06131,-38.76491,3.16021
3.05931,-38.44216,3.17933
3.05731,-38.11872,3.19844
3.05531,-37.79471,3.21753
3.05331,-37.46977,3.23662
3.05131,-37.14450,3.25568
3.04930,-36.81834,3.27474
3.04730,-36.49144,3.29380
3.04530,-36.16405,3.31283
3.04330,-35.83584,3.33186
3.04130,-35.50711,3.35087
3.03930,-35.17757,3.36987
3.03730,-34.84740,3.38886
3.03530,-34.51648,3.40785
3.03330,-34.18515,3.42680
3.03130,-33.85298,3.44576
3.02930,-33.52005,3.46471
3.02730,-33.18651,3.48364
3.02530,-32.85239,3.50256
3.02330,-32.51755,3.52147
3.02130,-32.18205,3.54036
3.01930,-31.84595,3.55924
3.01730,-31.50901,3.57812
3.01530,-31.17156,3.59697
3.01330,-30.83334,3.61582
3.01130,-30.49462,3.63466
3.00930,-30.15516,3.65348
3.00730,-29.81496,3.67229
3.00530,-29.47421,3.69109
3.00330,-29.13296,3.70986
3.00130,-28.79076,3.72864
2.99930,-28.44806,3.74739
2.99730,-28.10456,3.76614
2.99530,-27.76077,3.78486
2.99330,-27.41606,3.80358
2.99130,-27.07074,3.82229
2.98930,-26.72474,3.84099
2.98730,-26.37822,3.85966
2.98530,-26.03092,3.87833
2.98330,-25.68312,3.89698
2.98130,-25.33445,3.91562
2.97930,-24.98536,3.93425
2.97730,-24.63562,3.95285
2.97530,-24.28517,3.97146
2.97330,-23.93415,3.99004
2.97130,-23.58236,4.00861
2.96930,-23.23014,4.02716
2.96730,-22.87707,4.04571
2.96530,-22.52354,4.06424
2.96330,-22.16928,4.08275
2.96130,-21.81446,4.10125
2.95930,-21.45910,4.11973
2.95730,-21.10286,4.13822
2.95530,-20.74625,4.15667
2.95330,-20.38874,4.17512
2.95130,-20.03102,4.19354
2.94930,-19.67239,4.21196
2.94729,-19.31307,4.23036
2.94529,-18.95335,4.24875
2.94329,-18.59279,4.26712
2.94129,-18.23196,4.28546
2.93929,-17.87021,4.30381
2.93729,-17.50791,4.32214
2.93529,-17.14501,4.34045
2.93329,-16.78152,4.35874
2.93129,-16.41745,4.37703
2.92929,-16.05268,4.39530
2.92729,-15.68732,4.41355
2.92529,-15.32140,4.43179
2.92329,-14.95497,4.45000
2.92129,-14.58788,4.46821
2.91929,-14.22017,4.48640
2.91729,-13.85162,4.50458
2.91529,-13.48293,4.52273
2.91329,-13.11340,4.54087
2.91129,-12.74323,4.55900
2.90929,-12.37247,4.57711
2.90729,-12.00116,4.59522
2.90529,-11.62925,4.61329
2.90329,-11.25679,4.63136
2.90129,-10.88359,4.64941
2.89929,-10.50994,4.66744
2.89729,-10.13596,4.68545
2.89529,-9.76086,4.70346
2.89329,-9.38559,4.72144
2.89129,-9.00939,4.73941
2.88929,-8.63290,4.75736
2.88729,-8.25584,4.77529
2.88529,-7.87804,4.79321
2.88329,-7.49974,4.81111
2.88129,-7.12073,4.82900
2.87929,-6.74143,4.84686
2.87729,-6.36137,4.86471
2.87529,-5.98068,4.88255
2.87329,-5.59950,4.90036
2.87129,-5.21755,4.91817
2.86929,-4.83525,4.93596
2.86729,-4.45242,4.95372
2.86529,-4.06892,4.97147
2.86329,-3.68488,4.98921
2.86129,-3.30033,5.00692
2.85929,-2.91526,5.02462
2.85729,-2.52936,5.04230
2.85529,-2.14322,5.05996
2.85328,-1.75622,5.07761
2.85129,-1.36907,5.09523
2.84929,-0.98100,5.11285
2.84728,-0.59247,5.13044
2.84528,-0.20342,5.14802
2.84328,0.18633,5.16558
2.84128,0.57633,5.18311
2.83928,0.96700,5.20064
2.83728,1.35837,5.21814
2.83528,1.75018,5.23563
2.83328,2.14250,5.25310
2.83128,2.53534,5.27054
2.82928,2.92887,5.28798
2.82728,3.32279,5.30540
2.82528,3.71723,5.32279
2.82328,4.11241,5.34017
2.82128,4.50792,5.35752
2.81928,4.90406,5.37486
2.81728,5.30081,5.39219
2.81528,5.69778,5.40948
2.81328,6.09555,5.42677
2.81128,6.49385,5.44404
2.80928,6.89264,5.46128
2.80728,7.29187,5.47851
2.80528,7.69176,5.49572
2.80328,8.09209,5.51291
2.80128,8.49302,5.53008
2.79928,8.89430,5.54723
2.79728,9.29618,5.56436
2.79528,9.69872,5.58148
2.79328,10.10160,5.59857
2.79128,10.50527,5.61565
2.78928,10.90918,5.63271
2.78728,11.31351,5.64973
2.78528,11.71863,5.66676
2.78328,12.12402,5.68375
2.78128,12.53030,5.70073
2.77928,12.93669,5.71769
2.77728,13.34360,5.73462
2.77528,13.75117,5.75154
2.77328,14.15932,5.76844
2.77128,14.56792,5.78532
2.76928,14.97684,5.80217
2.76728,15.38641,5.81901
2.76528,15.79654,5.83584
2.76328,16.20705,5.85263
2.76128,16.61799,5.86941
2.75928,17.02962,5.88617
2.75728,17.44158,5.90290
2.75528,17.85414,5.91962
2.75327,18.26711,5.93631
2.75128,18.68066,5.95299
2.74928,19.09451,5.96964
2.74727,19.50910,5.98628
2.74527,19.92400,6.00290
2.74327,20.33934,6.01949
2.74127,20.75522,6.03606
2.73927,21.17171,6.05261
2.73727,21.58863,6.06915
2.73527,22.00587,6.08565
2.73327,22.42365,6.10214
2.73127,22.84190,6.11861
2.72927,23.26079,6.13506
2.72727,23.68004,6.15149
2.72527,24.09954,6.16788
2.72327,24.51978,6.18427
2.72127,24.94046,6.20063
2.71927,25.36161,6.21698
2.71727,25.78328,6.23330
2.71527,26.20516,6.24959
2.71327,26.62761,6.26586
2.71127,27.05057,6.28212
2.70927,27.47404,6.29835
2.70727,27.89772,6.31456
2.70527,28.32210,6.33075
2.70327,28.74682,6.34691
2.70127,29.17211,6.36307
2.69927,29.59773,6.37919
2.69727,30.02383,6.39529
2.69527,30.45041,6.41137
2.69327,30.87740,6.42742
2.69127,31.30486,6.44346
2.68927,31.73270,6.45947
2.68727,32.16112,6.47546
2.68527,32.58991,6.49143
2.68327,33.01907,6.50737
2.68127,33.44879,6.52330
2.67927,33.87880,6.53920
2.67727,34.30917,6.55507
2.67527,34.74030,6.57093
2.67327,35.17165,6.58676
2.67127,35.60336,6.60257
2.66927,36.03556,6.61835
2.66727,36.46822,6.63412
2.66527,36.90135,6.64986
2.66327,37.33493,6.66558
2.66127,37.76879,6.68128
2.65927,38.20316,6.69695
2.65727,38.63798,6.71260
2.65527,39.07320,6.72823
2.65327,39.50871,6.74383
2.65127,39.94480,6.75941
2.64926,40.38119,6.77496
2.64726,40.81800,6.79049
2.64526,41.25531,6.80601
2.64326,41.69284,6.82149
2.64126,42.13102,6.83695
2.63926,42.56943,6.85239
2.63726,43.00841,6.86781
2.63526,43.44751,6.88319
2.63326,43.88718,6.89856
2.63126,44.32724,6.91390
2.62926,44.76781,6.92923
2.62726,45.20864,6.94452
2.62526,45.64987,6.95979
2.62326,46.09162,6.97504
2.62126,46.53369,6.99027
2.61926,46.97613,7.00547
2.61726,47.41887,7.02064
2.61526,47.86207,7.03579
2.61326,48.30573,7.05092
2.61126,48.74982,7.06602
2.60926,49.19423,7.08111
2.60726,49.63887,7.09615
2.60526,50.08385,7.11118
2.60326,50.52942,7.12619
2.60126,50.97531,7.14117
2.59926,51.42150,7.15612
2.59726,51.86816,7.17105
2.59526,52.31518,7.18596
2.59326,52.76259,7.20084
2.59126,53.21041,7.21570
2.58926,53.65827,7.23052
2.58726,54.10692,7.24534
2.58526,54.55576,7.26012
2.58326,55.00491,7.27487
2.58126,55.45446,7.28960
2.57926,55.90438,7.30431
2.57726,56.35467,7.31899
2.57526,56.80545,7.33365
2.57326,57.25637,7.34828
2.57126,57.70746,7.36288
2.56926,58.15939,7.37747
2.56726,58.61129,7.39201
2.56526,59.06384,7.40655
2.56326,59.51638,7.42105
2.56126,59.96947,7.43552
2.55926,60.42298,7.44998
2.55726,60.87666,7.46440
2.55526,61.33083,7.47880
2.55326,61.78522,7.49318
2.55126,62.23997,7.50752
2.54925,62.69518,7.52185
2.54725,63.15057,7.53614
2.54525,63.60647,7.55042
2.54325,64.06258,7.56466
2.54125,64.51898,7.57888
2.53925,64.97584,7.59307
2.53725,65.43292,7.60724
2.53525,65.89024,7.62138
2.53325,66.34799,7.63549
2.53125,66.80626,7.64958
2.52925,67.26445,7.66364
2.52725,67.72329,7.67768
2.52525,68.18214,7.69168
2.52325,68.64153,7.70566
2.52125,69.10111,7.71961
2.51925,69.56124,7.73355
2.51725,70.02138,7.74744
2.51525,70.48198,7.76132
2.51325,70.94293,7.77517
2.51125,71.40419,7.78899
2.50925,71.86576,7.80279
2.50725,72.32742,7.81655
2.50525,72.78955,7.83029
2.50325,73.25199,7.84400
2.50125,73.71468,7.85769
2.49925,74.17752,7.87134
2.49725,74.64096,7.88498
2.49525,75.10454,7.89858
2.49325,75.56860,7.91216
2.49125,76.03260,7.92571
2.48925,76.49689,7.93923
2.48725,76.96179,7.95273
2.48525,77.42685,7.96620
2.48325,77.89215,7.97964
2.48125,78.35770,7.99305
2.47925,78.82353,8.00643
2.47725,79.28970,8.01979
2.47525,79.75630,8.03313
2.47325,80.22298,8.04643
2.47125,80.68993,8.05970
2.46925,81.15711,8.07294
2.46725,81.62465,8.08616
2.46525,82.09253,8.09936
2.46325,82.56046,8.11251
2.46125,83.02870,8.12565
2.45925,83.49749,8.13876
2.45725,83.96619,8.15183
2.45525,84.43550,8.16489
2.45325,84.90472,8.17791
2.45125,85.37421,8.19090
2.44924,85.84423,8.20387
2.44724,86.31436,8.21680
2.44524,86.78470,8.22971
2.44324,87.25538,8.24259
2.44124,87.72626,8.25544
2.43924,88.19743,8.26827
2.43724,88.66885,8.28106
2.43524,89.14044,8.29383
2.43324,89.61243,8.30657
2.43124,90.08443,8.31927
2.42924,90.55682,8.33196
2.42724,91.02922,8.34460
2.42524,91.50221,8.35723
2.42324,91.97517,8.36982
2.42124,92.44859,8.38239
2.41924,92.92212,8.39493
2.41724,93.39581,8.40743
2.41524,93.86977,8.41991
2.41324,94.34412,8.43236
2.41124,94.81845,8.44478
2.40924,95.29304,8.45717
2.40724,95.76805,8.46954
2.40524,96.24305,8.48186
2.40324,96.71850,8.49417
2.40124,97.19403,8.50644
2.39924,97.66971,8.51869
2.39724,98.14564,8.53090
2.39524,98.62186,8.54309
2.39324,99.09837,8.55525
2.39124,99.57492,8.56737
2.38924,100.05157,8.57946
2.38724,100.52868,8.59154
2.38524,101.00583,8.60357
2.38324,101.48342,8.61558
2.38124,101.96082,8.62756
2.37924,102.43867,8.63951
2.37724,102.91672,8.65143
2.37524,103.39503,8.66332
2.37324,103.87329,8.67517
2.37124,104.35190,8.68700
2.36924,104.83067,8.69880
2.36724,105.30975,8.71057
2.36524,105.78894,8.72231
2.36324,106.26812,8.73402
2.36124,106.74776,8.74570
2.35924,107.22746,8.75734
2.35724,107.70738,8.76896
2.35524,108.18729,8.78055
2.35324,108.66766,8.79211
2.35124,109.14792,8.80363
2.34923,109.62883,8.81514
2.34723,110.10938,8.82660
2.34523,110.59024,8.83803
2.34323,111.07145,8.84944
2.34123,111.55272,8.86082
2.33923,112.03426,8.87216
2.33723,112.51572,8.88347
2.33523,112.99748,8.89476
2.33323,113.47953,8.90601
2.33123,113.96165,8.91723
2.32923,114.44384,8.92842
2.32723,114.92628,8.93958
2.32523,115.40889,8.95071
2.32323,115.89157,8.96181
2.32123,116.37442,8.97288
2.31923,116.85744,8.98392
2.31723,117.34042,8.99492
2.31523,117.82381,9.00589
2.31323,118.30726,9.01684
2.31123,118.79091,9.02775
2.30923,119.27441,9.03862
2.30723,119.75836,9.04948
2.30523,120.24231,9.06029
2.30323,120.72654,9.07108
2.30123,121.21079,9.08184
2.29923,121.69513,9.09256
2.29723,122.17975,9.10326
2.29523,122.66441,9.11391
2.29323,123.14926,9.12455
2.29123,123.63402,9.13514
2.28923,124.11921,9.14572
2.28723,124.60434,9.15625
2.28523,125.08956,9.16675
2.28323,125.57507,9.17723
2.28123,126.06050,9.18766
2.27923,126.54603,9.19807
2.27723,127.03198,9.20845
2.27523,127.51776,9.21880
2.27323,128.00362,9.22911
2.27123,128.48972,9.23939
2.26923,128.97592,9.24964
2.26723,129.46228,9.25986
2.26523,129.94864,9.27004
2.26323,130.43512,9.28020
2.26123,130.92172,9.29032
2.25923,131.40845,9.30041
2.25723,131.89531,9.31047
2.25523,132.38211,9.32049
2.25323,132.86905,9.33049
2.25122,133.35623,9.34045
2.24922,133.84334,9.35038
2.24722,134.33066,9.36028
2.24522,134.81787,9.37014
2.24322,135.30530,9.37997
2.24122,135.79280,9.38977
2.23922,136.28049,9.39954
2.23722,136.76799,9.40927
2.23522,137.25583,9.41897
2.23322,137.74368,9.42864
2.23122,138.23160,9.43828
2.22922,138.71970,9.44789
2.22722,139.20755,9.45746
2.22522,139.69572,9.46700
2.22322,140.18402,9.47651
2.22122,140.67218,9.48598
2.21922,141.16052,9.49542
2.21722,141.64890,9.50483
2.21522,142.13730,9.51420
2.21322,142.62582,9.52354
2.21122,143.11446,9.53286
2.20922,143.60306,9.54213
2.20722,144.09160,9.55137
2.20522,144.58054,9.56059
2.20322,145.06923,9.56977
2.20122,145.55792,9.57891
2.19922,146.04680,9.58802
2.19722,146.53577,9.59710
2.19522,147.02486,9.60615
2.19322,147.51382,9.61516
2.19122,148.00270,9.62414
2.18922,148.49191,9.63308
2.18722,148.98109,9.64200
2.18522,149.47023,9.65088
2.18322,149.95938,9.65972
2.18122,150.44864,9.66854
2.17922,150.93793,9.67732
2.17722,151.42732,9.68606
2.17522,151.91667,9.69478
2.17322,152.40569,9.70345
2.17122,152.89525,9.71210
2.16922,153.38455,9.72071
2.16722,153.87418,9.72929
2.16522,154.36334,9.73783
2.16322,154.85289,9.74635
2.16122,155.34235,9.75482
2.15922,155.83191,9.76327
2.15722,156.32135,9.77168
2.15522,156.81091,9.78006
2.15322,157.30045,9.78840
2.15122,157.78998,9.79671
2.14921,158.27951,9.80498
2.14721,158.76898,9.81322
2.14521,159.25851,9.82143
2.14321,159.74809,9.82961
2.14121,160.23764,9.83775
2.13921,160.72720,9.84585
2.13721,161.21666,9.85392
2.13521,161.70610,9.86196
2.13321,162.19579,9.86997
2.13121,162.68521,9.87793
2.12921,163.17459,9.88587
2.12721,163.66412,9.89377
2.12521,164.15363,9.90164
2.12321,164.64310,9.90947
2.12121,165.13257,9.91727
2.11921,165.62193,9.92504
2.11721,166.11136,9.93277
2.11521,166.60077,9.94046
2.11321,167.09012,9.94812
2.11121,167.57941,9.95575
2.10921,168.06873,9.96334
2.10721,168.55798,9.97090
2.10521,169.04727,9.97843
2.10321,169.53648,9.98592
2.10121,170.02548,9.99337
2.09921,170.51477,10.00079
2.09721,171.00375,10.00818
2.09521,171.49292,10.01553
2.09321,171.98190,10.02285
2.09121,172.47081,10.03013
2.08921,172.95969,10.03738
2.08721,173.44867,10.04459
2.08521,173.93756,10.05177
2.08321,174.42622,10.05892
2.08121,174.91498,10.06602
2.07921,175.40369,10.07310
2.07721,175.89233,10.08014
2.07521,176.38092,10.08714
2.07321,176.86938,10.09411
2.07121,177.35786,10.10105
2.06921,177.84622,10.10795
2.06721,178.33459,10.11482
2.06521,178.82278,10.12165
2.06321,179.31085,10.12844
2.06121,179.79913,10.13520
2.05921,180.28708,10.14193
2.05721,180.77524,10.14862
2.05521,181.26291,10.15527
2.05321,181.75085,10.16189
2.05121,182.23859,10.16848
2.04920,182.72632,10.17503
2.04720,183.21381,10.18154
2.04520,183.70139,10.18803
2.04320,184.18881,10.19447
2.04120,184.67621,10.20088
2.03920,185.16350,10.20725
2.03720,185.65054,10.21359
2.03520,186.13766,10.21990
2.03320,186.62466,10.22617
2.03120,187.11163,10.23240
2.02920,187.59821,10.23860
2.02720,188.08507,10.24476
2.02520,188.57161,10.25089
2.02320,189.05826,10.25698
2.02120,189.54456,10.26304
2.01920,190.03079,10.26906
2.01720,190.51697,10.27504
2.01520,191.00313,10.28099
2.01320,191.48912,10.28691
2.01120,191.97490,10.29279
2.00920,192.46074,10.29863
2.00720,192.94641,10.30444
2.00520,193.43195,10.31021
2.00320,193.91737,10.31595
2.00120,194.40256,10.32165
1.99920,194.88779,10.32732
1.99720,195.37274,10.33295
1.99520,195.85779,10.33854
1.99320,196.34253,10.34410
1.99120,196.82704,10.34962
1.98920,197.31178,10.35511
1.98720,197.79611,10.36056
1.98520,198.28055,10.36598
1.98320,198.76462,10.37136
1.98120,199.24850,10.37670
1.97920,199.73260,10.38201
1.97720,200.21619,10.38728
1.97520,200.69974,10.39252
1.97320,201.18307,10.39772
1.97120,201.66656,10.40289
1.96920,202.14983,10.40802
1.96720,202.63275,10.41311
1.96520,203.11551,10.41816
1.96320,203.59821,10.42319
1.96120,204.08087,10.42817
1.95920,204.56322,10.43312
1.95720,205.04538,10.43803
1.95520,205.52766,10.44291
1.95320,206.00952,10.44775
1.95119,206.49139,10.45256
1.94919,206.97293,10.45732
1.94720,207.45430,10.46206
1.94519,207.93573,10.46676
1.94319,208.41679,10.47142
1.94119,208.89784,10.47604
1.93919,209.37857,10.48063
1.93719,209.85905,10.48518
1.93519,210.33945,10.48969
1.93319,210.81982,10.49418
1.93119,211.30005,10.49862
1.92919,211.77963,10.50303
1.92719,212.25951,10.50740
1.92519,212.73897,10.51173
1.92319,213.21851,10.51603
1.92119,213.69757,10.52029
1.91919,214.17647,10.52452
1.91719,214.65538,10.52871
1.91519,215.13394,10.53286
1.91319,215.61249,10.53698
1.91119,216.09064,10.54106
1.90919,216.56863,10.54510
1.90719,217.04654,10.54911
1.90519,217.52402,10.55308
1.90319,218.00146,10.55702
1.90119,218.47879,10.56091
1.89919,218.95578,10.56478
1.89719,219.43245,10.56860
1.89519,219.90921,10.57239
1.89319,220.38557,10.57614
1.89119,220.86165,10.57986
1.88919,221.33781,10.58354
1.88719,221.81345,10.58718
1.88519,222.28922,10.59079
1.88319,222.76450,10.59436
1.88119,223.23950,10.59789
1.87919,223.71448,10.60139
1.87719,224.18909,10.60485
1.87519,224.66345,10.60827
1.87319,225.13788,10.61166
1.87119,225.61176,10.61501
1.86919,226.08566,10.61832
1.86719,226.55911,10.62160
1.86519,227.03238,10.62484
1.86319,227.50558,10.62804
1.86119,227.97830,10.63121
1.85919,228.45090,10.63434
1.85719,228.92316,10.63743
1.85519,229.39542,10.64049
1.85319,229.86728,10.64351
1.85118,230.33899,10.64649
1.84918,230.81038,10.64944
1.84719,231.28137,10.65234
1.84518,231.75247,10.65522
1.84318,232.22305,10.65806
1.84118,232.69357,10.66085
1.83918,233.16364,10.66362
1.83718,233.63344,10.66634
1.83518,234.10324,10.66903
1.83318,234.57260,10.67168
1.83118,235.04181,10.67430
1.82918,235.51038,10.67688
1.82718,235.97910,10.67942
1.82518,236.44760,10.68192
1.82318,236.91562,10.68439
1.82118,237.38339,10.68682
1.81918,237.85086,10.68922
1.81718,238.31821,10.69157
1.81518,238.78517,10.69389
1.81318,239.25200,10.69618
1.81118,239.71829,10.69842
1.80918,240.18448,10.70063
1.80718,240.65047,10.70280
1.80518,241.11603,10.70494
1.80318,241.58131,10.70704
1.80118,242.04645,10.70910
1.79918,242.51112,10.71112
1.79718,242.97574,10.71311
1.79518,243.43988,10.71506
1.79318,243.90370,10.71698
1.79118,244.36717,10.71885
1.78918,244.83070,10.72069
1.78718,245.29382,10.72250
1.78518,245.75626,10.72426
1.78318,246.21881,10.72599
1.78118,246.68083,10.72768
1.77918,247.14284,10.72934
1.77718,247.60425,10.73095
1.77518,248.06540,10.73253
1.77318,248.52646,10.73408
1.77118,248.98698,10.73558
1.76918,249.44742,10.73705
1.76718,249.90726,10.73848
1.76518,250.36691,10.73988
1.76318,250.82643,10.74124
1.76118,251.28535,10.74256
1.75918,251.74428,10.74384
1.75718,252.20258,10.74509
1.75518,252.66058,10.74630
1.75318,253.11829,10.74747
1.75117,253.57588,10.74861
1.74918,254.03293,10.74970
1.74718,254.48961,10.75077
1.74517,254.94623,10.75179
1.74317,255.40231,10.75278
1.74117,255.85825,10.75373
1.73917,256.31363,10.75464
1.73717,256.76871,10.75552
1.73517,257.22369,10.75636
1.73317,257.67804,10.75716
1.73117,258.13205,10.75792
1.72917,258.58600,10.75865
1.72717,259.03937,10.75934
1.72517,259.49261,10.75999
1.72317,259.94528,10.76061
1.72117,260.39758,10.76118
1.71917,260.84982,10.76173
1.71717,261.30145,10.76223
1.71517,261.75275,10.76270
1.71317,262.20361,10.76313
1.71117,262.65448,10.76352
1.70917,263.10471,10.76388
1.70717,263.55475,10.76420
1.70517,264.00427,10.76448
1.70317,264.45337,10.76472
1.70117,264.90240,10.76493
1.69917,265.35080,10.76510
1.69717,265.79904,10.76523
1.69517,266.24677,10.76533
1.69317,266.69406,10.76538
1.69117,267.14120,10.76541
1.68917,267.58780,10.76539
1.68717,268.03418,10.76534
1.68517,268.47980,10.76525
1.68317,268.92551,10.76512
1.68117,269.37076,10.76495
1.67917,269.81549,10.76475
1.67717,270.25974,10.76451
1.67517,270.70374,10.76424
1.67317,271.14749,10.76393
1.67117,271.59064,10.76358
1.66917,272.03363,10.76319
1.66717,272.47601,10.76276
1.66517,272.91800,10.76230
1.66317,273.35986,10.76180
1.66117,273.80103,10.76127
1.65917,274.24207,10.76069
1.65717,274.68243,10.76008
1.65517,275.12250,10.75943
1.65316,275.56238,10.75875
1.65117,276.00159,10.75803
1.64917,276.44040,10.75727
1.64717,276.87878,10.75647
1.64516,277.31705,10.75564
1.64316,277.75485,10.75477
1.64116,278.19202,10.75386
1.63916,278.62885,10.75292
1.63716,279.06522,10.75194
1.63516,279.50140,10.75092
1.63316,279.93695,10.74986
1.63116,280.37207,10.74877
1.62916,280.80704,10.74764
1.62716,281.24127,10.74647
1.62516,281.67542,10.74527
1.62316,282.10889,10.74402
1.62116,282.54187,10.74274
1.61916,282.97473,10.74143
1.61716,283.40689,10.74008
1.61516,283.83887,10.73869
1.61316,284.27020,10.73726
1.61116,284.70108,10.73580
1.60916,285.13159,10.73430
1.60716,285.56177,10.73276
1.60516,285.99158,10.73118
1.60316,286.42053,10.72957
1.60116,286.84946,10.72792
1.59916,287.27777,10.72623
1.59716,287.70578,10.72451
1.59516,288.13324,10.72275
1.59316,288.56012,10.72095
1.59116,288.98685,10.71912
1.58916,289.41299,10.71725
1.58716,289.83875,10.71534
1.58516,290.26392,10.71339
1.58316,290.68860,10.71141
1.58116,291.11310,10.70939
1.57916,291.53693,10.70734
1.57716,291.96030,10.70524
1.57516,292.38339,10.70311
1.57316,292.80579,10.70094
1.57116,293.22775,10.69874
1.56916,293.64951,10.69650
1.56716,294.07053,10.69422
1.56516,294.49115,10.69191
1.56316,294.91144,10.68955
1.56116,295.33112,10.68717
1.55916,295.75031,10.68474
1.55716,296.16916,10.68228
1.55516,296.58746,10.67978
1.55315,297.00540,10.67724
1.55116,297.42273,10.67467
1.54916,297.83954,10.67206
1.54715,298.25604,10.66941
1.54515,298.67194,10.66673
1.54315,299.08752,10.66401
1.54115,299.50223,10.66125
1.53915,299.91684,10.65846
1.53715,300.33096,10.65563
1.53515,300.74445,10.65276
1.53315,301.15735,10.64985
1.53115,301.56985,10.64692
1.52915,301.98203,10.64394
1.52715,302.39352,10.64092
1.52515,302.80475,10.63787
1.52315,303.21521,10.63478
1.52115,303.62521,10.63166
1.51915,304.03491,10.62850
1.51715,304.44391,10.62530
1.51515,304.85263,10.62206
1.51315,305.26065,10.61879
1.51115,305.66818,10.61548
1.50915,306.07535,10.61214
1.50715,306.48184,10.60876
1.50515,306.88782,10.60534
1.50315,307.29327,10.60188
1.50115,307.69846,10.59839
1.49915,308.10315,10.59486
1.49715,308.50702,10.59130
1.49515,308.91052,10.58770
1.49315,309.31342,10.58406
1.49115,309.71597,10.58039
1.48915,310.11792,10.57668
1.48715,310.51923,10.57293
1.48515,310.92026,10.56915
1.48315,311.32056,10.56532
1.48115,311.72058,10.56147
1.47915,312.11981,10.55758
1.47715,312.51855,10.55365
1.47515,312.91696,10.54968
1.47315,313.31464,10.54568
1.47115,313.71198,10.54164
1.46915,314.10858,10.53756
1.46715,314.50467,10.53345
1.46515,314.90024,10.52931
1.46315,315.29547,10.52512
1.46115,315.69012,10.52090
1.45915,316.08389,10.51664
1.45715,316.47742,10.51235
1.45515,316.87033,10.50802
1.45315,317.26279,10.50365
1.45115,317.65457,10.49925
1.44915,318.04584,10.49482
1.44714,318.43668,10.49034
1.44514,318.82678,10.48583
1.44314,319.21655,10.48128
1.44114,319.60556,10.47670
1.43914,319.99402,10.47208
1.43714,320.38211,10.46742
1.43514,320.76950,10.46273
1.43314,321.15649,10.45800
1.43114,321.54279,10.45324
1.42914,321.92844,10.44844
1.42714,322.31354,10.44361
1.42514,322.69830,10.43873
1.42314,323.08228,10.43383
1.42114,323.46576,10.42888
1.41914,323.84885,10.42390
1.41714,324.23114,10.41888
1.41514,324.61301,10.41383
1.41314,324.99420,10.40874
1.41114,325.37482,10.40362
1.40914,325.75507,10.39846
1.40714,326.13443,10.39326
1.40514,326.51337,10.38803
1.40314,326.89185,10.38277
1.40114,327.26953,10.37746
1.39914,327.64691,10.37212
1.39714,328.02344,10.36675
1.39514,328.39941,10.36134
1.39314,328.77499,10.35589
1.39114,329.14984,10.35041
1.38914,329.52399,10.34489
1.38714,329.89767,10.33934
