t,spline,actual,error
0.61945,3.97356,3.97348,-0.00007
0.62036,3.97936,3.97929,-0.00007
0.62126,3.98517,3.98510,-0.00007
0.62217,3.99097,3.99091,-0.00007
0.62307,3.99678,3.99671,-0.00006
0.62397,4.00258,4.00252,-0.00006
0.62488,4.00839,4.00833,-0.00006
0.62578,4.01420,4.01414,-0.00006
0.62669,4.02000,4.01995,-0.00005
0.62759,4.02581,4.02576,-0.00005
0.62850,4.03161,4.03157,-0.00005
0.62940,4.03742,4.03738,-0.00004
0.63030,4.04322,4.04319,-0.00004
0.63121,4.04903,4.04899,-0.00004
0.63211,4.05484,4.05480,-0.00003
0.63302,4.06064,4.06061,-0.00003
0.63392,4.06645,4.06642,-0.00003
0.63483,4.07225,4.07223,-0.00002
0.63573,4.07806,4.07804,-0.00002
0.63663,4.08386,4.08385,-0.00001
0.63754,4.08967,4.08966,-0.00001
0.63844,4.09548,4.09547,-0.00000
0.63935,4.10128,4.10128,-0.00000
0.64025,4.10710,4.10709,-0.00001
0.64116,4.11291,4.11290,-0.00001
0.64206,4.11873,4.11871,-0.00002
0.64296,4.12454,4.12452,-0.00002
0.64387,4.13036,4.13033,-0.00003
0.64477,4.13618,4.13614,-0.00003
0.64568,4.14199,4.14195,-0.00004
0.64658,4.14781,4.14777,-0.00004
0.64749,4.15362,4.15358,-0.00004
0.64839,4.15944,4.15939,-0.00005
0.64929,4.16525,4.16520,-0.00005
0.65020,4.17107,4.17101,-0.00006
0.65110,4.17688,4.17682,-0.00006
0.65201,4.18270,4.18263,-0.00007
0.65291,4.18852,4.18844,-0.00007
0.65382,4.19433,4.19426,-0.00007
0.65472,4.20015,4.20007,-0.00008
0.65562,4.20596,4.20588,-0.00008
0.65653,4.21178,4.21169,-0.00009
0.65743,4.21759,4.21750,-0.00009
0.65834,4.22341,4.22332,-0.00009
0.65924,4.22922,4.22913,-0.00010
0.66015,4.23504,4.23494,-0.00010
0.66105,4.24086,4.24075,-0.00010
0.66195,4.24667,4.24657,-0.00011
0.66286,4.25249,4.25238,-0.00011
0.66376,4.25830,4.25819,-0.00011
0.66467,4.26412,4.26400,-0.00011
0.66557,4.26993,4.26982,-0.00012
0.66648,4.27575,4.27563,-0.00012
0.66738,4.28156,4.28144,-0.00012
0.66829,4.28738,4.28726,-0.00012
0.66919,4.29320,4.29307,-0.00013
0.67009,4.29901,4.29888,-0.00013
0.67100,4.30483,4.30470,-0.00013
0.67190,4.31064,4.31051,-0.00013
0.67281,4.31646,4.31633,-0.00013
0.67371,4.32227,4.32214,-0.00013
0.67462,4.32809,4.32795,-0.00014
0.67552,4.33391,4.33377,-0.00014
0.67642,4.33972,4.33958,-0.00014
0.67733,4.34554,4.34540,-0.00014
0.67823,4.35135,4.35121,-0.00014
0.67914,4.35717,4.35703,-0.00014
0.68004,4.36298,4.36284,-0.00014
0.68095,4.36880,4.36866,-0.00014
0.68185,4.37461,4.37447,-0.00014
0.68275,4.38043,4.38029,-0.00014
0.68366,4.38624,4.38610,-0.00014
0.68456,4.39206,4.39192,-0.00014
0.68547,4.39788,4.39773,-0.00014
0.68637,4.40369,4.40355,-0.00014
0.68728,4.40951,4.40936,-0.00014
0.68818,4.41532,4.41518,-0.00014
0.68908,4.42114,4.42099,-0.00014
0.68999,4.42695,4.42681,-0.00014
0.69089,4.43277,4.43263,-0.00014
0.69180,4.43859,4.43844,-0.00014
0.69270,4.44440,4.44426,-0.00014
0.69361,4.45022,4.45008,-0.00014
0.69451,4.45603,4.45589,-0.00014
0.69541,4.46185,4.46171,-0.00014
0.69632,4.46766,4.46753,-0.00014
0.69722,4.47348,4.47334,-0.00014
0.69813,4.47929,4.47916,-0.00013
0.69903,4.48511,4.48498,-0.00013
0.69994,4.49093,4.49079,-0.00013
0.70084,4.49674,4.49661,-0.00013
0.70174,4.50256,4.50243,-0.00013
0.70265,4.50837,4.50825,-0.00012
0.70355,4.51419,4.51406,-0.00012
0.70446,4.52000,4.51988,-0.00012
0.70536,4.52582,4.52570,-0.00012
0.70627,4.53163,4.53152,-0.00012
0.70717,4.53745,4.53734,-0.00011
0.70807,4.54327,4.54316,-0.00011
0.70898,4.54908,4.54897,-0.00011
0.70988,4.55490,4.55479,-0.00010
0.71079,4.56071,4.56061,-0.00010
0.71169,4.56653,4.56643,-0.00010
0.71260,4.57234,4.57225,-0.00009
0.71350,4.57816,4.57807,-0.00009
0.71440,4.58398,4.58389,-0.00009
0.71531,4.58979,4.58971,-0.00008
0.71621,4.59561,4.59553,-0.00008
0.71712,4.60142,4.60135,-0.00008
0.71802,4.60724,4.60717,-0.00007
0.71893,4.61305,4.61299,-0.00007
0.71983,4.61887,4.61881,-0.00006
0.72073,4.62468,4.62463,-0.00006
0.72164,4.63050,4.63045,-0.00005
0.72254,4.63632,4.63627,-0.00005
0.72345,4.64213,4.64209,-0.00004
0.72435,4.64795,4.64791,-0.00004
0.72526,4.65376,4.65373,-0.00003
0.72616,4.65958,4.65955,-0.00003
0.72707,4.66539,4.66537,-0.00002
0.72797,4.67121,4.67119,-0.00002
0.72887,4.67702,4.67701,-0.00001
0.72978,4.68284,4.68283,-0.00001
0.73068,4.68866,4.68865,-0.00000
0.73159,4.69448,4.69448,-0.00001
0.73249,4.70031,4.70030,-0.00001
0.73340,4.70614,4.70612,-0.00002
0.73430,4.71197,4.71194,-0.00003
0.73520,4.71780,4.71776,-0.00003
0.73611,4.72363,4.72359,-0.00004
0.73701,4.72946,4.72941,-0.00005
0.73792,4.73528,4.73523,-0.00005
0.73882,4.74111,4.74105,-0.00006
0.73973,4.74694,4.74688,-0.00007
0.74063,4.75277,4.75270,-0.00007
0.74153,4.75860,4.75852,-0.00008
0.74244,4.76443,4.76435,-0.00008
0.74334,4.77026,4.77017,-0.00009
0.74425,4.77608,4.77599,-0.00009
0.74515,4.78191,4.78182,-0.00010
0.74606,4.78774,4.78764,-0.00010
0.74696,4.79357,4.79346,-0.00011
0.74786,4.79940,4.79929,-0.00011
0.74877,4.80523,4.80511,-0.00011
0.74967,4.81106,4.81094,-0.00012
0.75058,4.81689,4.81676,-0.00012
0.75148,4.82271,4.82259,-0.00013
0.75239,4.82854,4.82841,-0.00013
0.75329,4.83437,4.83424,-0.00014
0.75419,4.84020,4.84006,-0.00014
0.75510,4.84603,4.84589,-0.00014
0.75600,4.85186,4.85171,-0.00015
0.75691,4.85769,4.85754,-0.00015
0.75781,4.86351,4.86336,-0.00015
0.75872,4.86934,4.86919,-0.00016
0.75962,4.87517,4.87501,-0.00016
0.76052,4.88100,4.88084,-0.00016
0.76143,4.88683,4.88667,-0.00016
0.76233,4.89266,4.89249,-0.00017
0.76324,4.89849,4.89832,-0.00017
0.76414,4.90431,4.90414,-0.00017
0.76505,4.91014,4.90997,-0.00017
0.76595,4.91597,4.91580,-0.00017
0.76685,4.92180,4.92163,-0.00018
0.76776,4.92763,4.92745,-0.00018
0.76866,4.93346,4.93328,-0.00018
0.76957,4.93929,4.93911,-0.00018
0.77047,4.94512,4.94493,-0.00018
0.77138,4.95094,4.95076,-0.00018
0.77228,4.95677,4.95659,-0.00018
0.77318,4.96260,4.96242,-0.00018
0.77409,4.96843,4.96825,-0.00018
0.77499,4.97426,4.97407,-0.00019
0.77590,4.98009,4.97990,-0.00019
0.77680,4.98592,4.98573,-0.00019
0.77771,4.99174,4.99156,-0.00019
0.77861,4.99757,4.99739,-0.00019
0.77952,5.00340,5.00322,-0.00018
0.78042,5.00923,5.00905,-0.00018
0.78132,5.01506,5.01487,-0.00018
0.78223,5.02089,5.02071,-0.00018
0.78313,5.02672,5.02653,-0.00018
0.78404,5.03255,5.03236,-0.00018
0.78494,5.03837,5.03819,-0.00018
0.78585,5.04420,5.04402,-0.00018
0.78675,5.05003,5.04985,-0.00018
0.78765,5.05586,5.05568,-0.00018
0.78856,5.06169,5.06151,-0.00017
0.78946,5.06752,5.06734,-0.00017
0.79037,5.07335,5.07318,-0.00017
0.79127,5.07917,5.07901,-0.00017
0.79218,5.08500,5.08484,-0.00017
0.79308,5.09083,5.09067,-0.00016
0.79398,5.09666,5.09650,-0.00016
0.79489,5.10249,5.10233,-0.00016
0.79579,5.10832,5.10816,-0.00015
0.79670,5.11415,5.11399,-0.00015
0.79760,5.11997,5.11983,-0.00015
0.79851,5.12580,5.12566,-0.00014
0.79941,5.13163,5.13149,-0.00014
0.80031,5.13746,5.13732,-0.00014
0.80122,5.14329,5.14316,-0.00013
0.80212,5.14912,5.14899,-0.00013
0.80303,5.15495,5.15482,-0.00012
0.80393,5.16077,5.16066,-0.00012
0.80484,5.16660,5.16649,-0.00012
0.80574,5.17243,5.17232,-0.00011
0.80664,5.17826,5.17815,-0.00011
0.80755,5.18409,5.18399,-0.00010
0.80845,5.18992,5.18982,-0.00010
0.80936,5.19575,5.19566,-0.00009
0.81026,5.20157,5.20149,-0.00009
0.81117,5.20740,5.20732,-0.00008
0.81207,5.21323,5.21316,-0.00007
0.81297,5.21906,5.21899,-0.00007
0.81388,5.22489,5.22483,-0.00006
0.81478,5.23072,5.23066,-0.00006
0.81569,5.23655,5.23650,-0.00005
0.81659,5.24238,5.24233,-0.00004
0.81750,5.24820,5.24817,-0.00004
0.81840,5.25403,5.25400,-0.00003
0.81930,5.25986,5.25984,-0.00002
0.82021,5.26569,5.26567,-0.00002
0.82111,5.27152,5.27151,-0.00001
0.82202,5.27735,5.27735,-0.00000
0.82292,5.28319,5.28318,-0.00001
0.82383,5.28904,5.28902,-0.00002
0.82473,5.29488,5.29486,-0.00003
0.82563,5.30073,5.30069,-0.00003
0.82654,5.30657,5.30653,-0.00004
0.82744,5.31242,5.31237,-0.00005
0.82835,5.31826,5.31820,-0.00006
0.82925,5.32411,5.32404,-0.00006
0.83016,5.32995,5.32988,-0.00007
0.83106,5.33580,5.33572,-0.00008
0.83197,5.34164,5.34156,-0.00009
0.83287,5.34749,5.34739,-0.00009
0.83377,5.35333,5.35323,-0.00010
0.83468,5.35918,5.35907,-0.00011
0.83558,5.36502,5.36491,-0.00011
0.83649,5.37087,5.37075,-0.00012
0.83739,5.37671,5.37659,-0.00012
0.83830,5.38256,5.38243,-0.00013
0.83920,5.38840,5.38826,-0.00014
0.84010,5.39425,5.39410,-0.00014
0.84101,5.40009,5.39994,-0.00015
0.84191,5.40593,5.40578,-0.00015
0.84282,5.41178,5.41162,-0.00016
0.84372,5.41762,5.41746,-0.00016
0.84463,5.42347,5.42330,-0.00017
0.84553,5.42931,5.42914,-0.00017
0.84643,5.43516,5.43499,-0.00017
0.84734,5.44100,5.44083,-0.00018
0.84824,5.44685,5.44667,-0.00018
0.84915,5.45269,5.45251,-0.00019
0.85005,5.45854,5.45835,-0.00019
0.85096,5.46438,5.46419,-0.00019
0.85186,5.47023,5.47003,-0.00020
0.85276,5.47607,5.47587,-0.00020
0.85367,5.48192,5.48172,-0.00020
0.85457,5.48776,5.48756,-0.00021
0.85548,5.49361,5.49340,-0.00021
0.85638,5.49945,5.49924,-0.00021
0.85729,5.50530,5.50508,-0.00021
0.85819,5.51114,5.51093,-0.00022
0.85909,5.51699,5.51677,-0.00022
0.86000,5.52283,5.52261,-0.00022
0.86090,5.52868,5.52846,-0.00022
0.86181,5.53452,5.53430,-0.00022
0.86271,5.54037,5.54014,-0.00022
0.86362,5.54621,5.54599,-0.00022
0.86452,5.55206,5.55183,-0.00022
0.86542,5.55790,5.55768,-0.00023
0.86633,5.56375,5.56352,-0.00023
0.86723,5.56959,5.56937,-0.00023
0.86814,5.57544,5.57521,-0.00023
0.86904,5.58128,5.58106,-0.00023
0.86995,5.58713,5.58690,-0.00023
0.87085,5.59297,5.59275,-0.00023
0.87175,5.59882,5.59859,-0.00023
0.87266,5.60466,5.60444,-0.00022
0.87356,5.61051,5.61028,-0.00022
0.87447,5.61635,5.61613,-0.00022
0.87537,5.62220,5.62198,-0.00022
0.87628,5.62804,5.62782,-0.00022
0.87718,5.63389,5.63367,-0.00022
0.87808,5.63973,5.63952,-0.00022
0.87899,5.64558,5.64536,-0.00021
0.87989,5.65142,5.65121,-0.00021
0.88080,5.65727,5.65706,-0.00021
0.88170,5.66311,5.66290,-0.00021
0.88261,5.66896,5.66875,-0.00020
0.88351,5.67480,5.67460,-0.00020
0.88442,5.68065,5.68045,-0.00020
0.88532,5.68649,5.68630,-0.00019
0.88622,5.69234,5.69214,-0.00019
0.88713,5.69818,5.69799,-0.00019
0.88803,5.70403,5.70384,-0.00018
0.88894,5.70987,5.70969,-0.00018
0.88984,5.71572,5.71554,-0.00018
0.89075,5.72156,5.72139,-0.00017
0.89165,5.72741,5.72724,-0.00017
0.89255,5.73325,5.73309,-0.00016
0.89346,5.73910,5.73894,-0.00016
0.89436,5.74494,5.74479,-0.00015
0.89527,5.75078,5.75064,-0.00015
0.89617,5.75663,5.75649,-0.00014
0.89708,5.76247,5.76234,-0.00014
0.89798,5.76832,5.76819,-0.00013
0.89888,5.77416,5.77404,-0.00012
0.89979,5.78001,5.77989,-0.00012
0.90069,5.78585,5.78574,-0.00011
0.90160,5.79170,5.79160,-0.00010
0.90250,5.79754,5.79745,-0.00010
0.90341,5.80339,5.80330,-0.00009
0.90431,5.80923,5.80915,-0.00008
0.90521,5.81508,5.81500,-0.00008
0.90612,5.82092,5.82086,-0.00007
0.90702,5.82677,5.82671,-0.00006
0.90793,5.83261,5.83256,-0.00005
0.90883,5.83846,5.83842,-0.00004
0.90974,5.84430,5.84427,-0.00004
0.91064,5.85015,5.85012,-0.00003
0.91154,5.85599,5.85598,-0.00002
0.91245,5.86184,5.86183,-0.00001
0.91335,5.86768,5.86768,-0.00000
0.91426,5.87355,5.87354,-0.00001
0.91516,5.87941,5.87939,-0.00002
0.91607,5.88528,5.88525,-0.00003
0.91697,5.89114,5.89110,-0.00004
0.91787,5.89701,5.89696,-0.00005
0.91878,5.90287,5.90281,-0.00006
0.91968,5.90873,5.90867,-0.00007
0.92059,5.91460,5.91452,-0.00008
0.92149,5.92046,5.92038,-0.00009
0.92240,5.92633,5.92623,-0.00009
0.92330,5.93219,5.93209,-0.00010
0.92420,5.93806,5.93795,-0.00011
0.92511,5.94392,5.94380,-0.00012
0.92601,5.94979,5.94966,-0.00013
0.92692,5.95565,5.95552,-0.00013
0.92782,5.96151,5.96137,-0.00014
0.92873,5.96738,5.96723,-0.00015
0.92963,5.97324,5.97309,-0.00015
0.93053,5.97911,5.97895,-0.00016
0.93144,5.98497,5.98481,-0.00017
0.93234,5.99084,5.99066,-0.00017
0.93325,5.99670,5.99652,-0.00018
0.93415,6.00257,6.00238,-0.00019
0.93506,6.00843,6.00824,-0.00019
0.93596,6.01430,6.01410,-0.00020
0.93687,6.02016,6.01996,-0.00020
0.93777,6.02602,6.02582,-0.00021
0.93867,6.03189,6.03168,-0.00021
0.93958,6.03775,6.03754,-0.00022
0.94048,6.04362,6.04340,-0.00022
0.94139,6.04948,6.04926,-0.00023
0.94229,6.05535,6.05512,-0.00023
0.94320,6.06121,6.06098,-0.00023
0.94410,6.06708,6.06684,-0.00024
0.94500,6.07294,6.07270,-0.00024
0.94591,6.07880,6.07856,-0.00024
0.94681,6.08467,6.08442,-0.00025
0.94772,6.09053,6.09028,-0.00025
0.94862,6.09640,6.09615,-0.00025
0.94953,6.10226,6.10201,-0.00026
0.95043,6.10813,6.10787,-0.00026
0.95133,6.11399,6.11373,-0.00026
0.95224,6.11986,6.11959,-0.00026
0.95314,6.12572,6.12546,-0.00026
0.95405,6.13159,6.13132,-0.00027
0.95495,6.13745,6.13718,-0.00027
0.95586,6.14331,6.14305,-0.00027
0.95676,6.14918,6.14891,-0.00027
0.95766,6.15504,6.15477,-0.00027
0.95857,6.16091,6.16064,-0.00027
0.95947,6.16677,6.16650,-0.00027
0.96038,6.17264,6.17237,-0.00027
0.96128,6.17850,6.17823,-0.00027
0.96219,6.18437,6.18410,-0.00027
0.96309,6.19023,6.18996,-0.00027
0.96399,6.19609,6.19583,-0.00027
0.96490,6.20196,6.20169,-0.00027
0.96580,6.20782,6.20756,-0.00026
0.96671,6.21369,6.21343,-0.00026
0.96761,6.21955,6.21929,-0.00026
0.96852,6.22542,6.22516,-0.00026
0.96942,6.23128,6.23102,-0.00026
0.97032,6.23715,6.23689,-0.00025
0.97123,6.24301,6.24276,-0.00025
0.97213,6.24887,6.24863,-0.00025
0.97304,6.25474,6.25449,-0.00025
0.97394,6.26060,6.26036,-0.00024
0.97485,6.26647,6.26623,-0.00024
0.97575,6.27233,6.27210,-0.00024
0.97665,6.27820,6.27797,-0.00023
0.97756,6.28406,6.28383,-0.00023
0.97846,6.28993,6.28970,-0.00022
0.97937,6.29579,6.29557,-0.00022
0.98027,6.30165,6.30144,-0.00021
0.98118,6.30752,6.30731,-0.00021
0.98208,6.31338,6.31318,-0.00020
0.98298,6.31925,6.31905,-0.00020
0.98389,6.32511,6.32492,-0.00019
0.98479,6.33098,6.33079,-0.00019
0.98570,6.33684,6.33666,-0.00018
0.98660,6.34271,6.34253,-0.00017
0.98751,6.34857,6.34840,-0.00017
0.98841,6.35444,6.35428,-0.00016
0.98931,6.36030,6.36015,-0.00015
0.99022,6.36616,6.36602,-0.00015
0.99112,6.37203,6.37189,-0.00014
0.99203,6.37789,6.37776,-0.00013
0.99293,6.38376,6.38363,-0.00012
0.99384,6.38962,6.38951,-0.00011
0.99474,6.39549,6.39538,-0.00011
0.99565,6.40135,6.40125,-0.00010
0.99655,6.40722,6.40713,-0.00009
0.99745,6.41308,6.41300,-0.00008
0.99836,6.41894,6.41887,-0.00007
0.99926,6.42481,6.42475,-0.00006
1.00017,6.43067,6.43062,-0.00005
1.00107,6.43654,6.43650,-0.00004
1.00198,6.44240,6.44237,-0.00003
1.00288,6.44827,6.44825,-0.00002
1.00378,6.45413,6.45412,-0.00001
1.00469,6.46000,6.46000,0.00000
1.00559,6.46588,6.46587,-0.00001
1.00650,6.47177,6.47175,-0.00002
1.00740,6.47766,6.47762,-0.00003
1.00831,6.48355,6.48350,-0.00005
1.00921,6.48943,6.48938,-0.00006
1.01011,6.49532,6.49525,-0.00007
1.01102,6.50121,6.50113,-0.00008
1.01192,6.50710,6.50701,-0.00009
1.01283,6.51298,6.51288,-0.00010
1.01373,6.51887,6.51876,-0.00011
1.01464,6.52476,6.52464,-0.00012
1.01554,6.53065,6.53052,-0.00013
1.01644,6.53653,6.53639,-0.00014
1.01735,6.54242,6.54227,-0.00015
1.01825,6.54831,6.54815,-0.00016
1.01916,6.55420,6.55403,-0.00016
1.02006,6.56008,6.55991,-0.00017
1.02097,6.56597,6.56579,-0.00018
1.02187,6.57186,6.57167,-0.00019
1.02277,6.57775,6.57755,-0.00020
1.02368,6.58363,6.58343,-0.00020
1.02458,6.58952,6.58931,-0.00021
1.02549,6.59541,6.59519,-0.00022
1.02639,6.60129,6.60107,-0.00022
1.02730,6.60718,6.60695,-0.00023
1.02820,6.61307,6.61283,-0.00024
1.02910,6.61896,6.61872,-0.00024
1.03001,6.62484,6.62460,-0.00025
1.03091,6.63073,6.63048,-0.00025
1.03182,6.63662,6.63636,-0.00026
1.03272,6.64251,6.64224,-0.00026
1.03363,6.64839,6.64813,-0.00027
1.03453,6.65428,6.65401,-0.00027
1.03543,6.66017,6.65989,-0.00028
1.03634,6.66606,6.66578,-0.00028
1.03724,6.67194,6.67166,-0.00028
1.03815,6.67783,6.67754,-0.00029
1.03905,6.68372,6.68343,-0.00029
1.03996,6.68961,6.68931,-0.00029
1.04086,6.69549,6.69520,-0.00030
1.04176,6.70138,6.70108,-0.00030
1.04267,6.70727,6.70697,-0.00030
1.04357,6.71316,6.71285,-0.00030
1.04448,6.71904,6.71874,-0.00031
1.04538,6.72493,6.72462,-0.00031
1.04629,6.73082,6.73051,-0.00031
1.04719,6.73671,6.73640,-0.00031
1.04810,6.74259,6.74228,-0.00031
1.04900,6.74848,6.74817,-0.00031
1.04990,6.75437,6.75406,-0.00031
1.05081,6.76026,6.75994,-0.00031
1.05171,6.76614,6.76583,-0.00031
1.05262,6.77203,6.77172,-0.00031
1.05352,6.77792,6.77761,-0.00031
1.05443,6.78380,6.78349,-0.00031
1.05533,6.78969,6.78938,-0.00031
1.05623,6.79558,6.79527,-0.00031
1.05714,6.80147,6.80116,-0.00031
1.05804,6.80735,6.80705,-0.00030
1.05895,6.81324,6.81294,-0.00030
1.05985,6.81913,6.81883,-0.00030
1.06076,6.82502,6.82472,-0.00030
1.06166,6.83090,6.83061,-0.00029
1.06256,6.83679,6.83650,-0.00029
1.06347,6.84268,6.84239,-0.00029
1.06437,6.84857,6.84828,-0.00028
1.06528,6.85445,6.85417,-0.00028
1.06618,6.86034,6.86007,-0.00028
1.06709,6.86623,6.86596,-0.00027
1.06799,6.87212,6.87185,-0.00027
1.06889,6.87800,6.87774,-0.00026
1.06980,6.88389,6.88363,-0.00026
1.07070,6.88978,6.88953,-0.00025
1.07161,6.89567,6.89542,-0.00025
1.07251,6.90155,6.90131,-0.00024
1.07342,6.90744,6.90721,-0.00023
1.07432,6.91333,6.91310,-0.00023
1.07522,6.91922,6.91899,-0.00022
1.07613,6.92510,6.92489,-0.00022
1.07703,6.93099,6.93078,-0.00021
1.07794,6.93688,6.93668,-0.00020
1.07884,6.94277,6.94257,-0.00019
1.07975,6.94865,6.94847,-0.00018
1.08065,6.95454,6.95436,-0.00018
1.08155,6.96043,6.96026,-0.00017
1.08246,6.96632,6.96616,-0.00016
1.08336,6.97220,6.97205,-0.00015
1.08427,6.97809,6.97795,-0.00014
1.08517,6.98398,6.98385,-0.00013
1.08608,6.98987,6.98974,-0.00012
1.08698,6.99575,6.99564,-0.00011
1.08788,7.00164,7.00154,-0.00010
1.08879,7.00753,7.00744,-0.00009
1.08969,7.01342,7.01333,-0.00008
1.09060,7.01930,7.01923,-0.00007
1.09150,7.02519,7.02513,-0.00006
1.09241,7.03108,7.03103,-0.00005
1.09331,7.03696,7.03693,-0.00004
1.09421,7.04285,7.04283,-0.00002
1.09512,7.04874,7.04873,-0.00001
1.09602,7.05463,7.05463,0.00000
1.09693,7.06054,7.06053,-0.00001
1.09783,7.06646,7.06643,-0.00003
1.09874,7.07237,7.07233,-0.00004
1.09964,7.07828,7.07823,-0.00005
1.10055,7.08420,7.08413,-0.00007
1.10145,7.09011,7.09003,-0.00008
1.10235,7.09602,7.09593,-0.00009
1.10326,7.10194,7.10184,-0.00010
1.10416,7.10785,7.10774,-0.00011
1.10507,7.11377,7.11364,-0.00012
1.10597,7.11968,7.11954,-0.00014
1.10688,7.12559,7.12545,-0.00015
1.10778,7.13151,7.13135,-0.00016
1.10868,7.13742,7.13726,-0.00017
1.10959,7.14334,7.14316,-0.00018
1.11049,7.14925,7.14906,-0.00019
1.11140,7.15516,7.15497,-0.00020
1.11230,7.16108,7.16087,-0.00021
1.11321,7.16699,7.16678,-0.00021
1.11411,7.17291,7.17268,-0.00022
1.11501,7.17882,7.17859,-0.00023
1.11592,7.18473,7.18449,-0.00024
1.11682,7.19065,7.19040,-0.00025
1.11773,7.19656,7.19631,-0.00025
1.11863,7.20247,7.20221,-0.00026
1.11954,7.20839,7.20812,-0.00027
1.12044,7.21430,7.21403,-0.00028
1.12134,7.22022,7.21993,-0.00028
1.12225,7.22613,7.22584,-0.00029
1.12315,7.23204,7.23175,-0.00030
1.12406,7.23796,7.23766,-0.00030
1.12496,7.24387,7.24357,-0.00031
1.12587,7.24979,7.24948,-0.00031
1.12677,7.25570,7.25538,-0.00032
1.12767,7.26161,7.26129,-0.00032
1.12858,7.26753,7.26720,-0.00033
1.12948,7.27344,7.27311,-0.00033
1.13039,7.27936,7.27902,-0.00033
1.13129,7.28527,7.28493,-0.00034
1.13220,7.29118,7.29084,-0.00034
1.13310,7.29710,7.29675,-0.00034
1.13400,7.30301,7.30267,-0.00035
1.13491,7.30893,7.30858,-0.00035
1.13581,7.31484,7.31449,-0.00035
1.13672,7.32075,7.32040,-0.00035
1.13762,7.32667,7.32631,-0.00035
1.13853,7.33258,7.33223,-0.00035
1.13943,7.33850,7.33814,-0.00036
1.14033,7.34441,7.34405,-0.00036
1.14124,7.35032,7.34997,-0.00036
1.14214,7.35624,7.35588,-0.00036
1.14305,7.36215,7.36179,-0.00036
1.14395,7.36806,7.36771,-0.00036
1.14486,7.37398,7.37362,-0.00035
1.14576,7.37989,7.37954,-0.00035
1.14666,7.38581,7.38545,-0.00035
1.14757,7.39172,7.39137,-0.00035
1.14847,7.39763,7.39728,-0.00035
1.14938,7.40355,7.40320,-0.00035
1.15028,7.40946,7.40912,-0.00035
1.15119,7.41538,7.41503,-0.00034
1.15209,7.42129,7.42095,-0.00034
1.15300,7.42720,7.42687,-0.00034
1.15390,7.43312,7.43278,-0.00033
1.15480,7.43903,7.43870,-0.00033
1.15571,7.44495,7.44462,-0.00032
1.15661,7.45086,7.45054,-0.00032
1.15752,7.45677,7.45646,-0.00032
1.15842,7.46269,7.46238,-0.00031
1.15933,7.46860,7.46830,-0.00031
1.16023,7.47451,7.47421,-0.00030
1.16113,7.48043,7.48013,-0.00029
1.16204,7.48634,7.48605,-0.00029
1.16294,7.49226,7.49198,-0.00028
1.16385,7.49817,7.49790,-0.00027
1.16475,7.50408,7.50381,-0.00027
1.16566,7.51000,7.50974,-0.00026
1.16656,7.51591,7.51566,-0.00025
1.16746,7.52183,7.52158,-0.00025
1.16837,7.52774,7.52750,-0.00024
1.16927,7.53365,7.53342,-0.00023
1.17018,7.53957,7.53935,-0.00022
1.17108,7.54548,7.54527,-0.00021
1.17199,7.55140,7.55119,-0.00020
1.17289,7.55731,7.55712,-0.00019
1.17379,7.56322,7.56304,-0.00018
1.17470,7.56914,7.56896,-0.00017
1.17560,7.57505,7.57489,-0.00016
1.17651,7.58097,7.58081,-0.00015
1.17741,7.58688,7.58674,-0.00014
1.17832,7.59279,7.59266,-0.00013
1.17922,7.59871,7.59859,-0.00012
1.18012,7.60462,7.60451,-0.00011
1.18103,7.61053,7.61044,-0.00009
1.18193,7.61645,7.61637,-0.00008
1.18284,7.62236,7.62229,-0.00007
1.18374,7.62828,7.62822,-0.00006
1.18465,7.63419,7.63415,-0.00004
1.18555,7.64010,7.64007,-0.00003
1.18645,7.64602,7.64600,-0.00001
1.18736,7.65193,7.65193,0.00000
1.18826,7.65788,7.65786,-0.00002
1.18917,7.66382,7.66379,-0.00003
1.19007,7.66976,7.66972,-0.00005
1.19098,7.67571,7.67565,-0.00006
1.19188,7.68165,7.68158,-0.00008
1.19278,7.68759,7.68751,-0.00009
1.19369,7.69354,7.69344,-0.00010
1.19459,7.69948,7.69937,-0.00012
1.19550,7.70543,7.70530,-0.00013
1.19640,7.71137,7.71123,-0.00014
1.19731,7.71732,7.71716,-0.00015
1.19821,7.72326,7.72309,-0.00017
1.19911,7.72920,7.72902,-0.00018
1.20002,7.73515,7.73496,-0.00019
1.20092,7.74109,7.74089,-0.00020
1.20183,7.74703,7.74682,-0.00021
1.20273,7.75298,7.75276,-0.00022
1.20364,7.75892,7.75869,-0.00023
1.20454,7.76487,7.76462,-0.00024
1.20545,7.77081,7.77056,-0.00025
1.20635,7.77675,7.77649,-0.00026
1.20725,7.78270,7.78243,-0.00027
1.20816,7.78864,7.78836,-0.00028
1.20906,7.79459,7.79430,-0.00029
1.20997,7.80053,7.80023,-0.00030
1.21087,7.80647,7.80617,-0.00031
1.21178,7.81242,7.81211,-0.00031
1.21268,7.81836,7.81804,-0.00032
1.21358,7.82431,7.82398,-0.00033
1.21449,7.83025,7.82992,-0.00033
1.21539,7.83619,7.83585,-0.00034
1.21630,7.84214,7.84179,-0.00035
1.21720,7.84808,7.84773,-0.00035
1.21811,7.85403,7.85367,-0.00036
1.21901,7.85997,7.85961,-0.00036
1.21991,7.86591,7.86555,-0.00037
1.22082,7.87186,7.87149,-0.00037
