chi_0,chi
-0.78518,-5281.87891
-0.78498,-5281.76123
-0.78478,-5281.64355
-0.78458,-5281.52588
-0.78438,-5281.40723
-0.78418,-5281.29004
-0.78398,-5281.17188
-0.78378,-5281.05371
-0.78358,-5280.93652
-0.78338,-5280.81787
-0.78318,-5280.70020
-0.78298,-5280.58203
-0.78278,-5280.46338
-0.78258,-5280.34473
-0.78238,-5280.22754
-0.78218,-5280.10791
-0.78198,-5279.99023
-0.78178,-5279.87061
-0.78158,-5279.75293
-0.78138,-5279.63330
-0.78118,-5279.51465
-0.78098,-5279.39648
-0.78078,-5279.27734
-0.78058,-5279.15820
-0.78038,-5279.03955
-0.78018,-5278.91992
-0.77998,-5278.80127
-0.77978,-5278.68262
-0.77958,-5278.56250
-0.77938,-5278.44336
-0.77918,-5278.32422
-0.77898,-5278.20508
-0.77878,-5278.08496
-0.77858,-5277.96582
-0.77838,-5277.84570
-0.77818,-5277.72607
-0.77798,-5277.60645
-0.77778,-5277.48779
-0.77758,-5277.36621
-0.77738,-5277.24707
-0.77718,-5277.12695
-0.77698,-5277.00684
-0.77678,-5276.88770
-0.77658,-5276.76758
-0.77638,-5276.64600
-0.77618,-5276.52637
-0.77598,-5276.40625
-0.77578,-5276.28516
-0.77558,-5276.16406
-0.77538,-5276.04395
-0.77518,-5275.92383
-0.77498,-5275.80371
-0.77478,-5275.68262
-0.77458,-5275.56152
-0.77438,-5275.44092
-0.77418,-5275.31934
-0.77398,-5275.19922
-0.77378,-5275.07764
-0.77358,-5274.95703
-0.77338,-5274.83594
-0.77318,-5274.71436
-0.77298,-5274.59277
-0.77278,-5274.47168
-0.77258,-5274.35059
-0.77238,-5274.22852
-0.77218,-5274.10742
-0.77198,-5273.98633
-0.77178,-5273.86377
-0.77158,-5273.74219
-0.77138,-5273.62109
-0.77118,-5273.49805
-0.77098,-5273.37646
-0.77078,-5273.25439
-0.77058,-5273.13281
-0.77038,-5273.01025
-0.77018,-5272.88867
-0.76998,-5272.76660
-0.76978,-5272.64404
-0.76958,-5272.52148
-0.76938,-5272.39941
-0.76918,-5272.27734
-0.76898,-5272.15381
-0.76878,-5272.03125
-0.76858,-5271.90820
-0.76838,-5271.78662
-0.76818,-5271.66406
-0.76798,-5271.54004
-0.76778,-5271.41797
-0.76758,-5271.29443
-0.76738,-5271.17188
-0.76718,-5271.04883
-0.76698,-5270.92529
-0.76678,-5270.80176
-0.76658,-5270.67920
-0.76638,-5270.55566
-0.76618,-5270.43262
-0.76598,-5270.30859
-0.76578,-5270.18555
-0.76558,-5270.06250
-0.76538,-5269.93750
-0.76518,-5269.81445
-0.76498,-5269.68994
-0.76478,-5269.56641
-0.76458,-5269.44238
-0.76438,-5269.31836
-0.76418,-5269.19434
-0.76398,-5269.07080
-0.76378,-5268.94629
-0.76358,-5268.82227
-0.76338,-5268.69824
-0.76318,-5268.57324
-0.76298,-5268.44824
-0.76278,-5268.32422
-0.76258,-5268.19971
-0.76238,-5268.07520
-0.76218,-5267.95020
-0.76198,-5267.82520
-0.76178,-5267.70117
-0.76158,-5267.57715
-0.76138,-5267.45117
-0.76118,-5267.32617
-0.76098,-5267.20020
-0.76078,-5267.07617
-0.76058,-5266.95117
-0.76038,-5266.82520
-0.76018,-5266.70020
-0.75998,-5266.57471
-0.75978,-5266.44922
-0.75958,-5266.32422
-0.75938,-5266.19775
-0.75918,-5266.07227
-0.75898,-5265.94727
-0.75878,-5265.82080
-0.75858,-5265.69531
-0.75838,-5265.56934
-0.75818,-5265.44336
-0.75798,-5265.31738
-0.75778,-5265.19141
-0.75758,-5265.06543
-0.75738,-5264.93848
-0.75718,-5264.81250
-0.75698,-5264.68555
-0.75678,-5264.55957
-0.75658,-5264.43311
-0.75638,-5264.30664
-0.75618,-5264.17969
-0.75598,-5264.05273
-0.75578,-5263.92676
-0.75558,-5263.79980
-0.75538,-5263.67236
-0.75518,-5263.54590
-0.75498,-5263.41895
-0.75478,-5263.29150
-0.75458,-5263.16504
-0.75438,-5263.03760
-0.75418,-5262.91016
-0.75398,-5262.78271
-0.75378,-5262.65527
-0.75358,-5262.52832
-0.75338,-5262.40137
-0.75318,-5262.27295
-0.75298,-5262.14502
-0.75278,-5262.01709
-0.75258,-5261.88916
-0.75238,-5261.76221
-0.75218,-5261.63477
-0.75198,-5261.50586
-0.75178,-5261.37793
-0.75158,-5261.24951
-0.75138,-5261.12158
-0.75118,-5260.99316
-0.75098,-5260.86523
-0.75078,-5260.73682
-0.75058,-5260.60791
-0.75038,-5260.47998
-0.75017,-5260.35059
-0.74997,-5260.22266
-0.74977,-5260.09277
-0.74957,-5259.96484
-0.74937,-5259.83594
-0.74917,-5259.70703
-0.74897,-5259.57812
-0.74877,-5259.44873
-0.74857,-5259.31934
-0.74837,-5259.19141
-0.74817,-5259.06152
-0.74797,-5258.93164
-0.74777,-5258.80176
-0.74757,-5258.67383
-0.74737,-5258.54395
-0.74717,-5258.41406
-0.74697,-5258.28418
-0.74677,-5258.15430
-0.74657,-5258.02539
-0.74637,-5257.89551
-0.74617,-5257.76465
-0.74597,-5257.63477
-0.74577,-5257.50488
-0.74557,-5257.37500
-0.74537,-5257.24512
-0.74517,-5257.11475
-0.74497,-5256.98438
-0.74477,-5256.85449
-0.74457,-5256.72363
-0.74437,-5256.59326
-0.74417,-5256.46191
-0.74397,-5256.33105
-0.74377,-5256.20117
-0.74357,-5256.07031
-0.74337,-5255.93945
-0.74317,-5255.80811
-0.74297,-5255.67773
-0.74277,-5255.54590
-0.74257,-5255.41504
-0.74237,-5255.28369
-0.74217,-5255.15332
-0.74197,-5255.02148
-0.74177,-5254.89062
-0.74157,-5254.75977
-0.74137,-5254.62793
-0.74117,-5254.49609
-0.74097,-5254.36377
-0.74077,-5254.23193
-0.74057,-5254.10010
-0.74037,-5253.96924
-0.74017,-5253.83691
-0.73997,-5253.70508
-0.73977,-5253.57227
-0.73957,-5253.44043
-0.73937,-5253.30811
-0.73917,-5253.17676
-0.73897,-5253.04395
-0.73877,-5252.91113
-0.73857,-5252.77930
-0.73837,-5252.64648
-0.73817,-5252.51367
-0.73797,-5252.38086
-0.73777,-5252.24805
-0.73757,-5252.11523
-0.73737,-5251.98242
-0.73717,-5251.85010
-0.73697,-5251.71680
-0.73677,-5251.58398
-0.73657,-5251.45020
-0.73637,-5251.31787
-0.73617,-5251.18457
-0.73597,-5251.05078
-0.73577,-5250.91748
-0.73557,-5250.78320
-0.73537,-5250.64990
-0.73517,-5250.51660
-0.73497,-5250.38281
-0.73477,-5250.24902
-0.73457,-5250.11523
-0.73437,-5249.98145
-0.73417,-5249.84766
-0.73397,-5249.71338
-0.73377,-5249.57861
-0.73357,-5249.44531
-0.73337,-5249.31055
-0.73317,-5249.17676
-0.73297,-5249.04199
-0.73277,-5248.90723
-0.73257,-5248.77344
-0.73237,-5248.63867
-0.73217,-5248.50391
-0.73197,-5248.36914
-0.73177,-5248.23389
-0.73157,-5248.09961
-0.73137,-5247.96387
-0.73117,-5247.82910
-0.73097,-5247.69434
-0.73077,-5247.55957
-0.73057,-5247.42383
-0.73037,-5247.28906
-0.73017,-5247.15381
-0.72997,-5247.01855
-0.72977,-5246.88184
-0.72957,-5246.74707
-0.72937,-5246.61182
-0.72917,-5246.47559
-0.72897,-5246.34033
-0.72877,-5246.20410
-0.72857,-5246.06836
-0.72837,-5245.93164
-0.72817,-5245.79590
-0.72797,-5245.66016
-0.72777,-5245.52441
-0.72757,-5245.38770
-0.72737,-5245.25098
-0.72717,-5245.11426
-0.72697,-5244.97852
-0.72677,-5244.84180
-0.72657,-5244.70557
-0.72637,-5244.56836
-0.72617,-5244.43164
-0.72597,-5244.29492
-0.72577,-5244.15771
-0.72557,-5244.02051
-0.72537,-5243.88379
-0.72517,-5243.74707
-0.72497,-5243.60986
-0.72477,-5243.47266
-0.72457,-5243.33496
-0.72437,-5243.19775
-0.72417,-5243.06055
-0.72397,-5242.92334
-0.72377,-5242.78516
-0.72357,-5242.64746
-0.72337,-5242.50928
-0.72317,-5242.37256
-0.72297,-5242.23438
-0.72277,-5242.09668
-0.72257,-5241.95898
-0.72237,-5241.82031
-0.72217,-5241.68213
-0.72197,-5241.54395
-0.72177,-5241.40527
-0.72157,-5241.26709
-0.72137,-5241.12891
-0.72117,-5240.99023
-0.72097,-5240.85156
-0.72077,-5240.71289
-0.72057,-5240.57422
-0.72037,-5240.43555
-0.72017,-5240.29639
-0.71997,-5240.15723
-0.71977,-5240.01855
-0.71957,-5239.87988
-0.71937,-5239.74072
-0.71917,-5239.60059
-0.71897,-5239.46191
-0.71877,-5239.32275
-0.71857,-5239.18359
-0.71837,-5239.04395
-0.71817,-5238.90381
-0.71797,-5238.76465
-0.71777,-5238.62451
-0.71757,-5238.48486
-0.71737,-5238.34473
-0.71717,-5238.20508
-0.71697,-5238.06445
-0.71677,-5237.92529
-0.71657,-5237.78516
-0.71637,-5237.64453
-0.71617,-5237.50391
-0.71597,-5237.36426
-0.71577,-5237.22363
-0.71557,-5237.08301
-0.71537,-5236.94238
-0.71517,-5236.80127
-0.71497,-5236.66113
-0.71477,-5236.52051
-0.71457,-5236.37891
-0.71437,-5236.23828
-0.71417,-5236.09717
-0.71397,-5235.95605
-0.71377,-5235.81494
-0.71357,-5235.67334
-0.71337,-5235.53223
-0.71317,-5235.39160
-0.71297,-5235.24902
-0.71277,-5235.10742
-0.71257,-5234.96631
-0.71237,-5234.82422
-0.71217,-5234.68311
-0.71197,-5234.54102
-0.71177,-5234.39941
-0.71157,-5234.25781
-0.71137,-5234.11523
-0.71117,-5233.97363
-0.71097,-5233.83105
-0.71077,-5233.68896
-0.71057,-5233.54639
-0.71037,-5233.40430
-0.71017,-5233.26123
-0.70997,-5233.11914
-0.70977,-5232.97656
-0.70957,-5232.83350
-0.70937,-5232.69092
-0.70917,-5232.54785
-0.70897,-5232.40527
-0.70877,-5232.26221
-0.70857,-5232.11914
-0.70837,-5231.97656
-0.70817,-5231.83301
-0.70797,-5231.68945
-0.70777,-5231.54639
-0.70757,-5231.40283
-0.70737,-5231.25977
-0.70717,-5231.11621
-0.70697,-5230.97168
-0.70677,-5230.82812
-0.70657,-5230.68457
-0.70637,-5230.54053
-0.70617,-5230.39648
-0.70597,-5230.25293
-0.70577,-5230.10840
-0.70557,-5229.96387
-0.70537,-5229.82031
-0.70517,-5229.67578
-0.70497,-5229.53174
-0.70477,-5229.38672
-0.70457,-5229.24219
-0.70437,-5229.09766
-0.70417,-5228.95312
-0.70397,-5228.80859
-0.70377,-5228.66357
-0.70357,-5228.51807
-0.70337,-5228.37402
-0.70317,-5228.22852
-0.70297,-5228.08301
-0.70277,-5227.93848
-0.70257,-5227.79297
-0.70237,-5227.64795
-0.70217,-5227.50195
-0.70197,-5227.35693
-0.70177,-5227.21094
-0.70157,-5227.06592
-0.70137,-5226.91992
-0.70117,-5226.77393
-0.70097,-5226.62744
-0.70077,-5226.48193
-0.70057,-5226.33691
-0.70037,-5226.18994
-0.70017,-5226.04395
-0.69997,-5225.89746
-0.69977,-5225.75098
-0.69957,-5225.60498
-0.69937,-5225.45801
-0.69917,-5225.31152
-0.69897,-5225.16504
-0.69877,-5225.01904
-0.69857,-5224.87207
-0.69837,-5224.72559
-0.69817,-5224.57812
-0.69797,-5224.43115
-0.69777,-5224.28418
-0.69757,-5224.13672
-0.69737,-5223.98926
-0.69717,-5223.84180
-0.69697,-5223.69482
-0.69677,-5223.54688
-0.69657,-5223.39990
-0.69637,-5223.25195
-0.69617,-5223.10498
-0.69597,-5222.95703
-0.69577,-5222.80859
-0.69557,-5222.66064
-0.69537,-5222.51270
-0.69517,-5222.36523
-0.69497,-5222.21680
-0.69477,-5222.06836
-0.69457,-5221.92041
-0.69437,-5221.77246
-0.69417,-5221.62402
-0.69397,-5221.47559
-0.69377,-5221.32617
-0.69357,-5221.17773
-0.69337,-5221.02881
-0.69317,-5220.88037
-0.69297,-5220.73145
-0.69277,-5220.58252
-0.69257,-5220.43359
-0.69237,-5220.28369
-0.69217,-5220.13477
-0.69197,-5219.98535
-0.69177,-5219.83594
-0.69157,-5219.68701
-0.69137,-5219.53760
-0.69117,-5219.38770
-0.69097,-5219.23828
-0.69077,-5219.08789
-0.69057,-5218.93848
-0.69037,-5218.78906
-0.69017,-5218.63867
-0.68997,-5218.48926
-0.68977,-5218.33789
-0.68957,-5218.18799
-0.68937,-5218.03809
-0.68917,-5217.88770
-0.68897,-5217.73730
-0.68877,-5217.58643
-0.68857,-5217.43604
-0.68837,-5217.28564
-0.68817,-5217.13477
-0.68797,-5216.98389
-0.68777,-5216.83252
-0.68757,-5216.68213
-0.68737,-5216.53125
-0.68717,-5216.37988
-0.68697,-5216.22852
-0.68677,-5216.07764
-0.68657,-5215.92578
-0.68637,-5215.77441
-0.68617,-5215.62305
-0.68597,-5215.47119
-0.68577,-5215.31885
-0.68557,-5215.16797
-0.68537,-5215.01611
-0.68517,-5214.86426
-0.68497,-5214.71240
-0.68477,-5214.56006
-0.68457,-5214.40771
-0.68437,-5214.25586
-0.68417,-5214.10352
-0.68397,-5213.95068
-0.68377,-5213.79883
-0.68357,-5213.64648
-0.68337,-5213.49365
-0.68317,-5213.34082
-0.68297,-5213.18848
-0.68277,-5213.03516
-0.68257,-5212.88281
-0.68237,-5212.72949
-0.68217,-5212.57617
-0.68197,-5212.42334
-0.68177,-5212.27051
-0.68157,-5212.11621
-0.68137,-5211.96338
-0.68117,-5211.80957
-0.68097,-5211.65674
-0.68077,-5211.50293
-0.68057,-5211.34863
-0.68037,-5211.19531
-0.68017,-5211.04102
-0.67997,-5210.88770
-0.67977,-5210.73340
-0.67957,-5210.57910
-0.67937,-5210.42529
-0.67917,-5210.27051
-0.67897,-5210.11621
-0.67877,-5209.96191
-0.67857,-5209.80713
-0.67837,-5209.65332
-0.67817,-5209.49805
-0.67797,-5209.34326
-0.67777,-5209.18848
-0.67757,-5209.03320
-0.67737,-5208.87842
-0.67717,-5208.72363
-0.67697,-5208.56836
-0.67677,-5208.41309
-0.67657,-5208.25781
-0.67637,-5208.10254
-0.67617,-5207.94727
-0.67597,-5207.79199
-0.67577,-5207.63574
-0.67557,-5207.47949
-0.67537,-5207.32471
-0.67517,-5207.16895
-0.67497,-5207.01221
-0.67477,-5206.85693
-0.67457,-5206.70068
-0.67437,-5206.54443
-0.67417,-5206.38770
-0.67397,-5206.23145
-0.67377,-5206.07520
-0.67357,-5205.91895
-0.67337,-5205.76270
-0.67317,-5205.60596
-0.67297,-5205.44922
-0.67277,-5205.29199
-0.67257,-5205.13525
-0.67237,-5204.97852
-0.67217,-5204.82129
-0.67197,-5204.66406
-0.67177,-5204.50635
-0.67157,-5204.34912
-0.67137,-5204.19238
-0.67117,-5204.03516
-0.67097,-5203.87695
-0.67077,-5203.71924
-0.67057,-5203.56104
-0.67037,-5203.40430
-0.67017,-5203.24658
-0.66997,-5203.08838
-0.66977,-5202.93018
-0.66957,-5202.77246
-0.66937,-5202.61426
-0.66917,-5202.45557
-0.66897,-5202.29688
-0.66877,-5202.13867
-0.66857,-5201.98047
-0.66837,-5201.82178
-0.66817,-5201.66309
-0.66797,-5201.50488
-0.66777,-5201.34570
-0.66757,-5201.18652
-0.66737,-5201.02734
-0.66717,-5200.86914
-0.66697,-5200.70898
-0.66677,-5200.55029
-0.66657,-5200.39111
-0.66637,-5200.23145
-0.66617,-5200.07227
-0.66597,-5199.91211
-0.66577,-5199.75195
-0.66557,-5199.59277
-0.66537,-5199.43311
-0.66517,-5199.27344
-0.66497,-5199.11328
-0.66477,-5198.95312
-0.66457,-5198.79395
-0.66437,-5198.63281
-0.66417,-5198.47266
-0.66397,-5198.31250
-0.66377,-5198.15137
-0.66357,-5197.99121
-0.66337,-5197.83008
-0.66317,-5197.66992
-0.66297,-5197.50928
-0.66277,-5197.34766
-0.66257,-5197.18701
-0.66237,-5197.02637
-0.66217,-5196.86475
-0.66197,-5196.70361
-0.66177,-5196.54199
-0.66157,-5196.38135
-0.66137,-5196.21924
-0.66117,-5196.05762
-0.66097,-5195.89600
-0.66077,-5195.73438
-0.66057,-5195.57227
-0.66037,-5195.41016
-0.66017,-5195.24902
-0.65997,-5195.08691
-0.65977,-5194.92480
-0.65957,-5194.76270
-0.65937,-5194.60059
-0.65917,-5194.43750
-0.65897,-5194.27539
-0.65877,-5194.11328
-0.65857,-5193.95020
-0.65837,-5193.78760
-0.65817,-5193.62451
-0.65797,-5193.46191
-0.65777,-5193.29883
-0.65757,-5193.13574
-0.65737,-5192.97266
-0.65717,-5192.80908
-0.65697,-5192.64648
-0.65677,-5192.48242
-0.65657,-5192.31836
-0.65637,-5192.15576
-0.65617,-5191.99219
-0.65597,-5191.82812
-0.65577,-5191.66455
-0.65557,-5191.50000
-0.65537,-5191.33691
-0.65517,-5191.17285
-0.65497,-5191.00879
-0.65477,-5190.84375
-0.65457,-5190.68018
-0.65437,-5190.51562
-0.65417,-5190.35059
-0.65397,-5190.18604
-0.65377,-5190.02197
-0.65357,-5189.85742
-0.65337,-5189.69287
-0.65317,-5189.52734
-0.65297,-5189.36230
-0.65277,-5189.19727
-0.65257,-5189.03223
-0.65237,-5188.86719
-0.65217,-5188.70117
-0.65197,-5188.53613
-0.65177,-5188.37109
-0.65157,-5188.20557
-0.65137,-5188.03906
-0.65117,-5187.87402
-0.65097,-5187.70801
-0.65077,-5187.54199
-0.65057,-5187.37598
-0.65036,-5187.21045
-0.65017,-5187.04395
-0.64996,-5186.87695
-0.64977,-5186.71143
-0.64956,-5186.54443
-0.64936,-5186.37842
-0.64916,-5186.21143
-0.64896,-5186.04492
-0.64876,-5185.87842
-0.64856,-5185.71143
-0.64836,-5185.54443
-0.64816,-5185.37744
-0.64796,-5185.20996
-0.64776,-5185.04297
-0.64756,-5184.87549
-0.64736,-5184.70850
-0.64716,-5184.54102
-0.64696,-5184.37354
-0.64676,-5184.20557
-0.64656,-5184.03809
-0.64636,-5183.87012
-0.64616,-5183.70312
-0.64596,-5183.53467
-0.64576,-5183.36670
-0.64556,-5183.19824
-0.64536,-5183.02979
-0.64516,-5182.86133
-0.64496,-5182.69336
-0.64476,-5182.52490
-0.64456,-5182.35645
-0.64436,-5182.18750
-0.64416,-5182.01904
-0.64396,-5181.84961
-0.64376,-5181.68066
-0.64356,-5181.51221
-0.64336,-5181.34277
-0.64316,-5181.17383
-0.64296,-5181.00439
-0.64276,-5180.83545
-0.64256,-5180.66553
-0.64236,-5180.49609
-0.64216,-5180.32715
-0.64196,-5180.15625
-0.64176,-5179.98682
-0.64156,-5179.81689
-0.64136,-5179.64697
-0.64116,-5179.47754
-0.64096,-5179.30713
-0.64076,-5179.13672
-0.64056,-5178.96680
-0.64036,-5178.79590
-0.64016,-5178.62598
-0.63996,-5178.45508
-0.63976,-5178.28418
-0.63956,-5178.11328
-0.63936,-5177.94287
-0.63916,-5177.77197
-0.63896,-5177.60059
-0.63876,-5177.42969
-0.63856,-5177.25879
-0.63836,-5177.08740
-0.63816,-5176.91553
-0.63796,-5176.74414
-0.63776,-5176.57275
-0.63756,-5176.40137
-0.63736,-5176.22998
-0.63716,-5176.05762
-0.63696,-5175.88525
-0.63676,-5175.71387
-0.63656,-5175.54199
-0.63636,-5175.36963
-0.63616,-5175.19775
-0.63596,-5175.02490
-0.63576,-5174.85254
-0.63556,-5174.68018
-0.63536,-5174.50732
-0.63516,-5174.33496
-0.63496,-5174.16211
-0.63476,-5173.98926
-0.63456,-5173.81641
-0.63436,-5173.64355
-0.63416,-5173.47021
-0.63396,-5173.29688
-0.63376,-5173.12354
-0.63356,-5172.95020
-0.63336,-5172.77637
-0.63316,-5172.60303
-0.63296,-5172.42871
-0.63276,-5172.25586
-0.63256,-5172.08203
-0.63236,-5171.90771
-0.63216,-5171.73389
-0.63196,-5171.55957
-0.63176,-5171.38574
-0.63156,-5171.21143
-0.63136,-5171.03711
-0.63116,-5170.86230
-0.63096,-5170.68799
-0.63076,-5170.51318
-0.63056,-5170.33887
-0.63036,-5170.16357
-0.63016,-5169.98926
-0.62996,-5169.81348
-0.62976,-5169.63867
-0.62956,-5169.46387
-0.62936,-5169.28809
-0.62916,-5169.11279
-0.62896,-5168.93750
-0.62876,-5168.76172
-0.62856,-5168.58594
-0.62836,-5168.41064
-0.62816,-5168.23438
-0.62796,-5168.05859
-0.62776,-5167.88281
-0.62756,-5167.70605
-0.62736,-5167.53076
-0.62716,-5167.35400
-0.62696,-5167.17773
-0.62676,-5167.00146
-0.62656,-5166.82471
-0.62636,-5166.64844
-0.62616,-5166.47168
-0.62596,-5166.29492
-0.62576,-5166.11816
-0.62556,-5165.94043
-0.62536,-5165.76367
-0.62516,-5165.58643
-0.62496,-5165.40918
-0.62476,-5165.23193
-0.62456,-5165.05469
-0.62436,-5164.87695
-0.62416,-5164.69922
-0.62396,-5164.52148
-0.62376,-5164.34424
-0.62356,-5164.16553
-0.62336,-5163.98779
-0.62316,-5163.80957
-0.62296,-5163.63184
-0.62276,-5163.45312
-0.62256,-5163.27539
-0.62236,-5163.09668
-0.62216,-5162.91797
-0.62196,-5162.73926
-0.62176,-5162.56055
-0.62156,-5162.38184
-0.62136,-5162.20264
-0.62116,-5162.02393
-0.62096,-5161.84473
-0.62076,-5161.66602
-0.62056,-5161.48633
-0.62036,-5161.30713
-0.62016,-5161.12744
-0.61996,-5160.94824
-0.61976,-5160.76807
-0.61956,-5160.58887
-0.61936,-5160.40967
-0.61916,-5160.22852
-0.61896,-5160.04932
-0.61876,-5159.86914
-0.61856,-5159.68848
-0.61836,-5159.50879
-0.61816,-5159.32764
-0.61796,-5159.14697
-0.61776,-5158.96680
-0.61756,-5158.78613
-0.61736,-5158.60547
-0.61716,-5158.42432
-0.61696,-5158.24316
-0.61676,-5158.06299
-0.61656,-5157.88184
-0.61636,-5157.70068
-0.61616,-5157.51904
-0.61596,-5157.33740
-0.61576,-5157.15576
-0.61556,-5156.97412
-0.61536,-5156.79297
-0.61516,-5156.61133
-0.61496,-5156.42920
-0.61476,-5156.24805
-0.61456,-5156.06494
-0.61436,-5155.88330
-0.61416,-5155.70020
-0.61396,-5155.51807
-0.61376,-5155.33643
-0.61356,-5155.15381
-0.61336,-5154.97168
-0.61316,-5154.78809
-0.61296,-5154.60547
-0.61276,-5154.42236
-0.61256,-5154.23975
-0.61236,-5154.05664
-0.61216,-5153.87305
-0.61196,-5153.68994
-0.61176,-5153.50684
-0.61156,-5153.32275
-0.61136,-5153.13965
-0.61116,-5152.95605
-0.61096,-5152.77197
-0.61076,-5152.58838
-0.61056,-5152.40430
-0.61036,-5152.21973
-0.61016,-5152.03662
-0.60996,-5151.85254
-0.60976,-5151.66797
-0.60956,-5151.48291
-0.60936,-5151.29883
-0.60916,-5151.11426
-0.60896,-5150.92920
-0.60876,-5150.74463
-0.60856,-5150.56006
-0.60836,-5150.37500
-0.60816,-5150.18994
-0.60796,-5150.00439
-0.60776,-5149.81934
-0.60756,-5149.63379
-0.60736,-5149.44824
-0.60716,-5149.26318
-0.60696,-5149.07764
-0.60676,-5148.89160
-0.60656,-5148.70654
-0.60636,-5148.52051
-0.60616,-5148.33398
-0.60596,-5148.14795
-0.60576,-5147.96191
-0.60556,-5147.77539
-0.60536,-5147.58838
-0.60516,-5147.40283
-0.60496,-5147.21533
-0.60476,-5147.02930
-0.60456,-5146.84277
-0.60436,-5146.65576
-0.60416,-5146.46875
-0.60396,-5146.28125
-0.60376,-5146.09424
-0.60356,-5145.90723
-0.60336,-5145.71973
-0.60316,-5145.53223
-0.60296,-5145.34473
-0.60276,-5145.15723
-0.60256,-5144.96973
-0.60236,-5144.78125
-0.60216,-5144.59277
-0.60196,-5144.40527
-0.60176,-5144.21729
-0.60156,-5144.02930
-0.60136,-5143.84082
-0.60116,-5143.65234
-0.60096,-5143.46387
-0.60076,-5143.27539
-0.60056,-5143.08643
-0.60036,-5142.89795
-0.60016,-5142.70898
-0.59996,-5142.52002
-0.59976,-5142.33008
-0.59956,-5142.14160
-0.59936,-5141.95215
-0.59916,-5141.76318
-0.59896,-5141.57324
-0.59876,-5141.38379
-0.59856,-5141.19434
-0.59836,-5141.00391
-0.59816,-5140.81445
-0.59796,-5140.62500
-0.59776,-5140.43457
-0.59756,-5140.24463
-0.59736,-5140.05420
-0.59716,-5139.86328
-0.59696,-5139.67334
-0.59676,-5139.48242
-0.59656,-5139.29199
-0.59636,-5139.10059
-0.59616,-5138.91016
-0.59596,-5138.71973
-0.59576,-5138.52832
-0.59556,-5138.33740
-0.59536,-5138.14600
-0.59516,-5137.95459
-0.59496,-5137.76318
-0.59476,-5137.57178
-0.59456,-5137.37988
-0.59436,-5137.18848
-0.59416,-5136.99609
-0.59396,-5136.80469
-0.59376,-5136.61230
-0.59356,-5136.42041
-0.59336,-5136.22852
-0.59316,-5136.03564
-0.59296,-5135.84375
-0.59276,-5135.65088
-0.59256,-5135.45801
-0.59236,-5135.26562
-0.59216,-5135.07275
-0.59196,-5134.87988
-0.59176,-5134.68652
-0.59156,-5134.49316
-0.59136,-5134.30078
-0.59116,-5134.10742
-0.59096,-5133.91357
-0.59076,-5133.72021
-0.59056,-5133.52637
-0.59036,-5133.33301
-0.59016,-5133.13916
-0.58996,-5132.94531
-0.58976,-5132.75098
-0.58956,-5132.55664
-0.58936,-5132.36279
-0.58916,-5132.16846
-0.58896,-5131.97461
-0.58876,-5131.77930
-0.58856,-5131.58496
-0.58836,-5131.39062
-0.58816,-5131.19580
-0.58796,-5131.00049
-0.58776,-5130.80566
-0.58756,-5130.61035
-0.58736,-5130.41553
-0.58716,-5130.21973
-0.58696,-5130.02490
-0.58676,-5129.82910
-0.58656,-5129.63379
-0.58636,-5129.43799
-0.58616,-5129.24170
-0.58596,-5129.04590
-0.58576,-5128.85010
-0.58556,-5128.65332
-0.58536,-5128.45801
-0.58516,-5128.26123
-0.58496,-5128.06445
-0.58476,-5127.86865
-0.58456,-5127.67188
-0.58436,-5127.47510
-0.58416,-5127.27783
-0.58396,-5127.08105
-0.58376,-5126.88428
-0.58356,-5126.68701
-0.58336,-5126.49023
-0.58316,-5126.29297
-0.58296,-5126.09521
-0.58276,-5125.89844
-0.58256,-5125.70020
-0.58236,-5125.50244
-0.58216,-5125.30469
-0.58196,-5125.10693
-0.58176,-5124.90869
-0.58156,-5124.70996
-0.58136,-5124.51221
-0.58116,-5124.31445
-0.58096,-5124.11523
-0.58076,-5123.91699
-0.58056,-5123.71875
-0.58036,-5123.52051
-0.58016,-5123.32080
-0.57996,-5123.12207
-0.57976,-5122.92285
-0.57956,-5122.72363
-0.57936,-5122.52441
-0.57916,-5122.32520
-0.57896,-5122.12549
-0.57876,-5121.92578
-0.57856,-5121.72607
-0.57836,-5121.52686
-0.57816,-5121.32666
-0.57796,-5121.12646
-0.57776,-5120.92676
-0.57756,-5120.72607
-0.57736,-5120.52637
-0.57716,-5120.32568
-0.57696,-5120.12500
-0.57676,-5119.92480
-0.57656,-5119.72412
-0.57636,-5119.52344
-0.57616,-5119.32275
-0.57596,-5119.12109
-0.57576,-5118.92041
-0.57556,-5118.71924
-0.57536,-5118.51758
-0.57516,-5118.31689
-0.57496,-5118.11426
-0.57476,-5117.91357
-0.57456,-5117.71143
-0.57436,-5117.50977
-0.57416,-5117.30762
-0.57396,-5117.10547
-0.57376,-5116.90332
-0.57356,-5116.70166
-0.57336,-5116.49902
-0.57316,-5116.29688
-0.57296,-5116.09424
-0.57276,-5115.89160
-0.57256,-5115.68848
-0.57236,-5115.48584
-0.57216,-5115.28223
-0.57196,-5115.08008
-0.57176,-5114.87695
-0.57156,-5114.67334
